,date,open,close,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,kdjgt,kdjup,both,earning,stoploss_point,stoploss,earning_with_stoploss
950, 2012/03/27,2565.552,2547.142,2544.372,2565.4,2585.55,2616.275,10.664,16.577,-1.161,True,False,False,0.0,2180.7192,0.0,0.0
951, 2012/03/26,2551.432,2555.442,2540.702,2572.9,2599.0,2622.05,12.432,19.533,-1.768,True,False,False,0.0,2168.7172,0.0,0.0
952, 2012/03/23,2575.332,2552.942,2544.531,2587.8,2608.85,2627.1,14.183,23.083,-3.616,True,False,False,0.0,2189.0322,0.0,0.0
953, 2012/03/22,2586.941,2583.751,2570.451,2601.9,2620.0,2631.85,18.667,27.533,0.934,True,False,False,0.0,2198.89985,0.0,0.0
954, 2012/03/21,2597.382,2587.792,2569.082,2602.2,2625.15,2632.95,22.633,31.966,3.968,True,False,False,0.0,2207.7747,0.0,0.0
955, 2012/03/20,2622.662,2584.452,2584.022,2605.7,2626.7,2633.45,27.105,36.632,8.05,True,False,False,0.0,2229.2627,0.0,0.0
956, 2012/03/19,2617.662,2630.012,2598.632,2625.1,2630.4,2632.35,37.2,41.396,28.808,True,False,False,0.0,2225.0127,0.0,0.0
957, 2012/03/16,2591.802,2623.522,2577.252,2629.9,2633.65,2627.9,34.861,43.494,17.596,True,False,False,0.0,2203.0317,0.0,0.0
958, 2012/03/15,2602.662,2585.552,2575.442,2638.1,2639.3,2623.575,33.844,47.811,5.91,True,False,False,0.0,2212.2627,0.0,0.0
959, 2012/03/14,2694.482,2605.112,2595.342,2648.1,2644.1,2621.1,46.887,54.794,31.072,True,True,True,-169.152,2290.3097,-404.1723,-404.1723
960, 2012/03/13,2653.682,2681.072,2649.172,2647.7,2647.0,2618.325,65.411,58.748,78.738,True,False,False,0.0,2255.6297,0.0,0.0
961, 2012/03/12,2663.242,2654.402,2636.422,2635.7,2645.1,2610.35,54.855,55.416,53.732,True,False,False,0.0,2263.7557,0.0,0.0
962, 2012/03/09,2644.102,2664.302,2631.412,2637.4,2645.35,2604.25,52.291,55.697,45.48,True,False,False,0.0,2247.4867,0.0,0.0
963, 2012/03/08,2612.402,2635.792,2612.402,2640.5,2643.7,2597.725,43.519,57.399,15.758,True,False,False,0.0,2220.5417,0.0,0.0
964, 2012/03/07,2596.482,2603.002,2594.132,2640.1,2640.75,2592.4,44.548,64.34,4.965,True,False,False,0.0,2207.0097,0.0,0.0
965, 2012/03/06,2654.802,2621.052,2615.603,2646.3,2640.2,2588.675,62.408,74.235,38.754,True,False,False,0.0,2256.5817,0.0,0.0
966, 2012/03/05,2687.742,2662.702,2660.962,2654.5,2634.3,2580.5,78.947,80.149,76.544,True,False,False,0.0,2284.5807,0.0,0.0
967, 2012/03/02,2637.962,2679.932,2637.962,2653.3,2622.15,2572.575,80.303,80.75,79.411,True,False,False,0.0,2242.2677,0.0,0.0
968, 2012/03/01,2622.742,2633.352,2621.862,2646.9,2607.85,2563.875,74.474,80.973,61.477,True,False,False,0.0,2229.3307,0.0,0.0
969, 2012/02/29,2655.862,2634.142,2631.782,2641.4,2598.1,2556.525,79.189,84.222,69.123,True,False,False,0.0,2257.4827,0.0,0.0
970, 2012/02/28,2652.342,2662.462,2641.462,2634.1,2589.65,2546.275,86.033,86.739,84.621,True,True,True,-281.232,2254.4907,-397.8513,-397.8513
971, 2012/02/27,2658.122,2656.572,2656.572,2614.1,2575.6,2536.35,88.025,87.092,89.892,True,True,True,-290.002,2259.4037,-398.7183,-398.7183
972, 2012/02/24,2607.342,2648.022,2602.782,2591.0,2563.15,2526.575,92.246,86.625,103.488,True,True,True,-240.642,2216.2407,-391.1013,-391.1013
973, 2012/02/23,2595.782,2606.262,2590.522,2568.8,2551.75,2519.375,88.369,83.814,97.478,True,True,True,-239.912,2206.4147,-389.3673,-389.3673
974, 2012/02/22,2564.312,2597.482,2560.342,2554.8,2544.05,2512.5,86.055,81.537,95.091,True,True,True,-321.672,2179.6652,-384.6468,-384.6468
975, 2012/02/21,2544.832,2562.452,2520.792,2545.2,2537.15,2503.725,79.755,79.278,80.709,True,False,False,0.0,2163.1072,0.0,0.0
976, 2012/02/20,2571.912,2540.712,2539.902,2537.1,2526.7,2498.625,77.472,79.039,74.337,True,True,True,-313.412,2186.1252,-385.7868,-385.7868
977, 2012/02/17,2551.812,2537.092,2522.862,2535.3,2523.0,2488.875,79.961,79.823,80.238,True,True,True,-280.762,2169.0402,-382.7718,-382.7718
978, 2012/02/16,2544.642,2536.072,2519.042,2534.7,2519.9,2481.725,80.318,79.754,81.447,True,True,True,-297.882,2162.9457,-381.6963,-381.6963
979, 2012/02/15,2515.832,2549.612,2511.292,2533.3,2514.95,2476.7,81.278,79.472,84.89,True,False,False,0.0,2138.4572,0.0,0.0
980, 2012/02/14,2528.972,2522.112,2506.542,2529.1,2502.9,2471.0,77.092,78.569,74.139,True,True,True,-321.092,2149.6262,-379.3458,-379.3458
981, 2012/02/13,2504.412,2531.982,2496.302,2516.3,2497.1,2467.275,80.187,79.307,81.948,True,True,True,-372.942,2128.7502,-375.6618,-375.6618
982, 2012/02/10,2521.682,2533.622,2521.162,2510.7,2490.0,2459.1,80.55,78.867,83.915,True,True,True,-412.832,2143.4297,-378.2523,-378.2523
983, 2012/02/09,2525.592,2529.232,2513.132,2505.1,2487.0,2446.925,80.493,78.026,85.427,True,True,True,-385.932,2146.7532,-378.8388,-378.8388
984, 2012/02/08,2456.422,2528.242,2451.002,2496.6,2480.95,2434.3,77.588,76.792,79.181,True,False,False,0.0,2087.9587,0.0,0.0
985, 2012/02/07,2489.032,2457.952,2441.702,2476.7,2470.3,2422.8,69.056,76.394,54.38,True,True,True,-359.871,2115.6772,-373.3548,-359.871
986, 2012/02/06,2511.172,2504.322,2488.712,2477.9,2470.55,2417.2,83.276,80.063,89.702,True,True,True,-360.531,2134.4962,-376.6758,-360.531
987, 2012/02/03,2478.342,2506.092,2470.282,2469.3,2454.75,2407.55,82.652,78.456,91.043,True,False,False,0.0,2106.5907,0.0,0.0
988, 2012/02/02,2437.472,2486.242,2429.712,2468.9,2443.55,2397.65,76.286,76.358,76.141,True,False,False,0.0,2071.8512,0.0,0.0
989, 2012/02/01,2458.232,2428.992,2423.452,2465.3,2438.45,2388.575,71.083,76.394,60.46,True,True,True,-280.682,2089.4972,-368.7348,-280.682
990, 2012/01/31,2462.342,2464.262,2447.772,2463.9,2439.1,2383.925,79.086,79.05,79.157,True,True,True,-267.442,2092.9907,-369.3513,-267.442
991, 2012/01/30,2508.882,2460.722,2460.402,2463.2,2437.45,2378.675,81.352,79.032,85.99,True,True,True,-344.002,2132.5497,-376.3323,-344.002
992, 2012/01/20,2476.731,2504.092,2462.592,2440.2,2428.2,2372.7,85.728,77.873,101.438,True,True,True,-301.741,2105.22135,-371.50965,-301.741
993, 2012/01/19,2423.862,2468.352,2414.991,2418.2,2406.85,2364.45,80.317,73.945,93.062,True,True,True,-246.622,2060.2827,-363.5793,-246.622
994, 2012/01/18,2464.922,2422.192,2414.532,2411.6,2387.65,2359.875,74.487,70.759,81.943,True,True,True,-271.302,2095.1837,-369.7383,-271.302
995, 2012/01/17,2347.572,2460.602,2329.251,2414.3,2375.3,2358.0,75.439,68.895,88.525,True,False,False,0.0,1995.4362,0.0,0.0
996, 2012/01/16,2376.952,2345.652,2345.632,2411.7,2363.85,2354.475,64.059,65.624,60.928,True,True,True,-164.512,2020.4092,-356.5428,-164.512
997, 2012/01/13,2438.412,2394.332,2374.542,2416.2,2360.35,2354.225,74.382,66.406,90.335,True,True,True,-186.562,2072.6502,-365.7618,-186.562
998, 2012/01/12,2426.822,2435.222,2423.322,2395.5,2351.75,2354.4,78.267,62.418,109.965,True,True,True,-185.902,2062.7987,-364.0233,-185.902
999, 2012/01/11,2444.762,2435.612,2423.322,2363.7,2338.7,2353.725,74.35,54.494,114.063,True,True,True,-199.352,2078.0477,-366.7143,-199.352
1000, 2012/01/10,2365.772,2447.352,2361.282,2336.3,2328.75,2355.825,65.942,44.566,108.693,True,True,True,-78.272,2010.9062,-354.8658,-78.272
1001, 2012/01/09,2291.182,2368.572,2271.722,2316.0,2319.9,2358.625,49.58,33.878,80.985,True,False,False,0.0,1947.5047,0.0,0.0
1002, 2012/01/06,2274.352,2290.602,2254.572,2304.5,2317.2,2366.45,24.913,26.026,22.685,True,False,False,0.0,1933.1992,0.0,0.0
1003, 2012/01/05,2290.782,2276.392,2272.152,2308.0,2322.05,2378.325,23.31,26.583,16.763,True,True,True,15.988,1947.1647,-343.6173,15.988
1004, 2012/01/04,2361.502,2298.752,2298.302,2313.7,2332.1,2390.325,30.951,28.22,36.414,True,True,True,-63.622,2007.2767,-354.2253,-63.622
1005, 2011/12/30,2318.672,2345.742,2318.672,2321.2,2340.7,2401.475,34.935,26.854,51.096,True,True,True,-63.852,1970.8712,-347.8008,-63.852
1006, 2011/12/29,2297.292,2311.362,2293.872,2323.8,2345.1,2412.025,25.374,22.814,30.494,True,True,True,-57.412,1952.6982,-344.5938,-57.412
1007, 2011/12/28,2295.871,2307.931,2267.111,2329.9,2348.1,2425.675,22.851,21.534,25.484,True,False,False,0.0,1951.49035,0.0,0.0
1008, 2011/12/27,2332.831,2305.031,2302.411,2336.1,2357.05,2436.35,20.244,20.876,18.982,True,True,True,-84.921,1982.90635,-349.92465,-84.921
1009, 2011/12/26,2345.552,2335.701,2334.792,2350.5,2368.75,2451.525,25.95,21.191,35.467,True,True,True,-54.312,1993.7192,-351.8328,-54.312
1010, 2011/12/23,2337.382,2359.162,2331.962,2360.2,2382.9,2463.375,24.138,18.812,34.79,True,True,True,-29.602,1986.7747,-350.6073,-29.602
1011, 2011/12/22,2325.271,2341.332,2294.612,2366.4,2397.35,2473.925,18.08,16.149,21.943,True,True,True,-13.191,1976.48035,-348.79065,-13.191
1012, 2011/12/21,2397.271,2339.112,2337.691,2366.3,2415.7,2486.3,15.859,15.183,17.211,True,True,True,-55.681,2037.68035,-359.59065,-55.681
1013, 2011/12/20,2376.711,2377.072,2373.861,2378.0,2434.6,2498.55,19.501,14.845,28.814,True,True,True,-44.241,2020.20435,-356.50665,-44.241
1014, 2011/12/19,2370.421,2384.411,2321.661,2387.0,2448.55,2510.175,17.071,12.517,26.178,True,True,True,-34.341,2014.85785,-355.56315,-34.341
1015, 2011/12/16,2339.981,2390.131,2332.141,2405.6,2462.25,2521.45,11.811,10.24,14.953,True,False,False,0.0,1988.98385,0.0,0.0
1016, 2011/12/15,2382.441,2340.792,2340.451,2428.3,2478.95,2532.275,4.353,9.455,-5.851,True,False,False,0.0,2025.07485,0.0,0.0
1017, 2011/12/14,2415.941,2397.481,2392.302,2465.1,2503.25,2548.325,6.452,12.006,-4.656,True,False,False,0.0,2053.54985,0.0,0.0
1018, 2011/12/13,2467.021,2421.931,2418.671,2491.2,2515.65,2561.95,8.265,14.782,-4.769,True,False,False,0.0,2096.96785,0.0,0.0
1019, 2011/12/12,2497.921,2477.691,2476.121,2510.1,2534.3,2578.075,11.629,18.041,-1.194,True,False,False,0.0,2123.23285,0.0,0.0
1020, 2011/12/09,2506.621,2503.461,2496.971,2518.9,2543.85,2591.725,16.936,21.247,8.314,True,False,False,0.0,2130.62785,0.0,0.0
1021, 2011/12/08,2525.041,2525.001,2494.691,2529.6,2550.5,2601.3,22.179,23.402,19.732,True,False,False,0.0,2146.28485,0.0,0.0
1022, 2011/12/07,2517.341,2528.231,2509.781,2541.4,2556.9,2610.025,22.122,24.014,18.339,True,False,False,0.0,2139.73985,0.0,0.0
1023, 2011/12/06,2515.041,2516.341,2499.571,2540.1,2562.5,2621.2,22.252,24.96,16.836,True,True,True,-221.931,2137.78485,-377.25615,-221.931
1024, 2011/12/05,2561.201,2521.391,2517.181,2558.5,2571.8,2631.75,26.982,26.314,28.317,True,True,True,-309.481,2177.02085,-384.18015,-384.18015
1025, 2011/12/02,2570.562,2557.312,2543.531,2568.8,2580.65,2642.5,34.719,25.98,52.196,True,True,True,-385.672,2184.9777,-385.5843,-385.5843
1026, 2011/12/01,2596.152,2583.612,2577.722,2571.4,2585.6,2652.825,31.779,21.611,52.116,True,True,True,-386.002,2206.7292,-389.4228,-389.4228
1027, 2011/11/30,2600.102,2521.522,2507.182,2572.4,2593.4,2660.85,16.721,16.527,17.108,True,True,True,-384.582,2210.0867,-390.0153,-390.0153
1028, 2011/11/29,2595.092,2608.572,2580.292,2584.9,2608.25,2671.9,19.924,16.43,26.912,True,False,False,0.0,2205.8282,0.0,0.0
1029, 2011/11/28,2578.342,2573.322,2562.492,2585.1,2621.85,2676.35,10.34,14.683,1.654,True,False,False,0.0,2191.5907,0.0,0.0
1030, 2011/11/25,2585.142,2569.972,2563.652,2592.5,2639.6,2682.475,11.368,16.854,0.396,True,False,False,0.0,2197.3707,0.0,0.0
1031, 2011/11/24,2565.692,2588.922,2557.702,2599.8,2652.1,2689.425,13.927,19.597,2.587,True,False,False,0.0,2180.8382,0.0,0.0
1032, 2011/11/23,2613.292,2584.012,2578.162,2614.4,2663.15,2692.85,12.938,22.432,-6.049,True,False,False,0.0,2221.2982,0.0,0.0
1033, 2011/11/22,2592.232,2609.482,2580.782,2631.6,2679.9,2696.225,17.744,27.179,-1.125,True,False,False,0.0,2203.3972,0.0,0.0
1034, 2011/11/21,2608.562,2609.692,2587.742,2658.6,2691.7,2697.025,18.332,31.896,-8.796,True,False,False,0.0,2217.2777,0.0,0.0
1035, 2011/11/18,2643.672,2606.502,2601.182,2686.7,2704.35,2695.35,20.968,38.678,-14.452,True,False,False,0.0,2247.1212,0.0,0.0
1036, 2011/11/17,2671.952,2662.022,2660.652,2704.4,2720.05,2690.425,29.735,47.533,-5.861,True,False,False,0.0,2271.1592,0.0,0.0
1037, 2011/11/16,2745.862,2670.122,2659.152,2711.9,2728.3,2683.35,43.3,56.433,17.035,True,False,False,0.0,2333.9827,0.0,0.0
1038, 2011/11/15,2746.772,2744.682,2732.912,2728.2,2735.55,2679.0,60.485,62.999,55.456,True,False,False,0.0,2334.7562,0.0,0.0
1039, 2011/11/14,2717.542,2750.202,2714.862,2724.8,2730.85,2671.375,59.981,64.256,51.431,True,False,False,0.0,2309.9107,0.0,0.0
1040, 2011/11/11,2705.242,2695.002,2685.102,2722.0,2725.35,2667.2,52.363,66.394,24.302,True,False,False,0.0,2299.4557,0.0,0.0
1041, 2011/11/10,2720.842,2699.592,2698.312,2735.7,2726.75,2665.15,62.454,73.409,40.544,True,False,False,0.0,2312.7157,0.0,0.0
1042, 2011/11/09,2739.152,2751.652,2710.052,2744.7,2722.55,2663.3,75.8,78.886,69.628,True,False,False,0.0,2328.2792,0.0,0.0
1043, 2011/11/08,2745.062,2727.712,2723.692,2742.9,2712.55,2657.975,75.527,80.429,65.723,True,True,True,-540.189,2333.3027,-411.7593,-411.7593
1044, 2011/11/07,2750.992,2736.252,2733.172,2736.9,2702.35,2649.2,83.441,82.88,84.561,True,True,True,-539.619,2338.3432,-412.6488,-412.6488
1045, 2011/11/04,2770.572,2763.752,2748.982,2728.7,2686.35,2640.225,88.537,82.6,100.409,True,True,True,-555.759,2354.9862,-415.5858,-415.5858
1046, 2011/11/03,2752.632,2744.302,2743.202,2717.8,2660.8,2631.1,86.914,79.632,101.478,True,True,True,-514.219,2339.7372,-412.8948,-412.8948
1047, 2011/11/02,2658.552,2742.392,2653.722,2700.4,2638.4,2623.3,86.954,75.991,108.879,True,True,True,-430.349,2259.7692,-398.7828,-398.7828
1048, 2011/11/01,2672.512,2697.532,2669.052,2682.2,2622.45,2616.7,80.545,70.51,100.614,True,True,True,-396.829,2271.6352,-400.8768,-400.8768
1049, 2011/10/31,2704.532,2695.312,2680.992,2667.8,2611.9,2613.725,77.729,65.493,102.203,True,True,True,-402.329,2298.8522,-405.6798,-405.6798
1050, 2011/10/28,2694.542,2709.022,2689.382,2644.0,2609.05,2609.5,73.992,59.374,103.228,True,True,True,-398.949,2290.3607,-404.1813,-404.1813
1051, 2011/10/27,2658.432,2657.482,2647.302,2603.8,2603.55,2607.525,65.388,52.065,92.032,True,True,True,-344.729,2259.6672,-398.7648,-398.7648
1052, 2011/10/26,2613.272,2651.652,2611.012,2576.4,2604.05,2608.925,56.018,45.404,77.245,True,True,True,-311.479,2221.2812,-391.9908,-311.479
1053, 2011/10/25,2572.712,2625.432,2560.052,2562.7,2603.4,2614.9,43.525,40.097,50.381,True,False,False,0.0,2186.8052,0.0,0.0
1054, 2011/10/24,2517.062,2576.672,2501.962,2556.0,2596.05,2618.125,31.812,38.383,18.669,True,False,False,0.0,2139.5027,0.0,0.0
1055, 2011/10/21,2522.262,2507.882,2504.692,2574.1,2594.1,2623.25,27.306,41.669,-1.42,True,False,False,0.0,2143.9227,0.0,0.0
1056, 2011/10/20,2566.602,2520.532,2500.492,2603.3,2601.4,2634.55,38.979,48.851,19.236,True,False,False,0.0,2181.6117,0.0,0.0
1057, 2011/10/19,2599.922,2583.082,2580.662,2631.7,2608.2,2644.975,53.099,53.786,51.724,True,True,True,-247.989,2209.9337,-389.9883,-247.989
1058, 2011/10/18,2646.842,2592.212,2589.212,2644.1,2610.95,2652.475,61.408,54.13,75.965,True,True,True,-247.089,2249.8157,-397.0263,-247.089
1059, 2011/10/17,2658.952,2666.952,2653.382,2636.1,2615.55,2658.9,71.085,50.491,112.272,True,True,True,-247.249,2260.1092,-398.8428,-398.8428
1060, 2011/10/14,2655.362,2653.782,2629.882,2614.1,2609.95,2663.1,62.779,40.194,107.95,True,True,True,-265.569,2257.0577,-398.3043,-398.3043
1061, 2011/10/13,2636.862,2662.602,2629.412,2599.5,2611.5,2668.2,50.564,28.901,93.889,True,True,True,-247.989,2241.3327,-395.5293,-247.989
1062, 2011/10/12,2537.402,2644.762,2523.342,2584.7,2613.8,2674.05,31.274,18.07,57.683,True,False,False,0.0,2156.7917,0.0,0.0
1063, 2011/10/11,2625.162,2551.992,2526.652,2577.8,2626.4,2677.95,8.461,11.468,2.446,True,False,False,0.0,2231.3877,0.0,0.0
1064, 2011/10/10,2588.352,2557.082,2552.282,2595.0,2640.2,2687.55,7.14,12.972,-4.522,True,False,False,0.0,2200.0992,0.0,0.0
1065, 2011/09/30,2595.582,2581.352,2572.192,2605.8,2652.4,2699.9,9.649,15.887,-2.827,True,False,False,0.0,2206.2447,0.0,0.0
1066, 2011/09/29,2593.562,2588.192,2577.292,2623.5,2667.7,2712.575,12.252,19.006,-1.257,True,False,False,0.0,2204.5277,0.0,0.0
1067, 2011/09/28,2654.832,2610.592,2602.632,2642.9,2681.75,2725.475,15.667,22.383,2.235,True,False,False,0.0,2256.6072,0.0,0.0
1068, 2011/09/27,2634.932,2637.882,2613.422,2675.0,2694.0,2737.05,21.236,25.742,12.225,True,False,False,0.0,2239.6922,0.0,0.0
1069, 2011/09/26,2645.252,2610.922,2603.112,2685.4,2702.25,2747.775,21.933,27.994,9.812,True,False,False,0.0,2248.4642,0.0,0.0
1070, 2011/09/23,2644.292,2669.482,2631.432,2699.0,2716.25,2762.3,30.672,31.025,29.966,True,True,True,-284.209,2247.6482,-396.6438,-284.209
1071, 2011/09/22,2745.152,2685.692,2684.942,2711.9,2724.9,2774.012,33.059,31.201,36.774,True,True,True,-369.159,2333.3792,-411.7728,-411.7728
1072, 2011/09/21,2691.702,2771.012,2677.352,2720.6,2734.3,2780.238,41.425,30.272,63.732,True,False,False,0.0,2287.9467,0.0,0.0
1073, 2011/09/20,2675.042,2689.842,2664.102,2713.0,2729.5,2782.738,21.718,24.696,15.764,True,False,False,0.0,2273.7857,0.0,0.0
1074, 2011/09/19,2718.322,2679.272,2678.792,2719.1,2734.9,2787.125,22.846,26.184,16.17,True,True,True,-293.999,2310.5737,-407.7483,-407.7483
1075, 2011/09/16,2744.222,2733.992,2729.002,2733.5,2747.4,2793.563,33.372,27.853,44.409,True,True,True,-329.889,2332.5887,-411.6333,-411.6333
1076, 2011/09/15,2734.552,2729.052,2728.912,2737.9,2757.45,2798.575,26.211,25.094,28.444,True,False,False,0.0,2324.3692,0.0,0.0
1077, 2011/09/14,2729.262,2733.112,2677.132,2748.0,2769.2,2806.425,23.039,24.535,20.047,True,False,False,0.0,2319.8727,0.0,0.0
1078, 2011/09/13,2712.442,2720.282,2698.662,2746.0,2780.1,2814.65,19.99,25.284,9.402,True,False,False,0.0,2305.5757,0.0,0.0
1079, 2011/09/09,2770.152,2751.092,2739.622,2750.7,2793.3,2824.525,23.648,27.93,15.082,True,False,False,0.0,2354.6292,0.0,0.0
1080, 2011/09/08,2788.832,2756.102,2755.802,2761.3,2808.35,2830.738,24.976,30.072,14.785,True,False,False,0.0,2370.5072,0.0,0.0
1081, 2011/09/07,2738.792,2779.092,2730.052,2777.0,2823.125,2836.288,25.655,32.62,11.727,True,False,False,0.0,2327.9732,0.0,0.0
1082, 2011/09/06,2727.752,2723.302,2711.072,2790.4,2826.175,2838.512,21.16,36.102,-8.722,True,False,False,0.0,2318.5892,0.0,0.0
1083, 2011/09/05,2780.832,2743.822,2743.382,2814.2,2835.975,2842.275,28.626,43.572,-1.267,True,False,False,0.0,2363.7072,0.0,0.0
1084, 2011/09/02,2828.842,2803.852,2790.772,2835.9,2839.35,2844.775,42.805,51.046,26.323,True,False,False,0.0,2404.5157,0.0,0.0
1085, 2011/09/01,2852.392,2834.532,2825.962,2855.4,2839.725,2849.438,54.0,55.166,51.668,True,True,True,-387.469,2424.5332,-427.8588,-427.8588
1086, 2011/08/31,2843.992,2846.782,2823.772,2869.25,2839.7,2855.725,57.216,55.749,60.15,True,True,True,-375.269,2417.3932,-426.5988,-426.5988
1087, 2011/08/30,2875.142,2841.742,2838.332,2861.95,2843.65,2861.15,57.633,55.016,62.868,True,True,True,-409.899,2443.8707,-431.2713,-431.2713
1088, 2011/08/29,2875.781,2852.812,2847.481,2857.75,2849.2,2866.863,60.072,53.707,72.801,True,True,True,-414.168,2444.41385,-431.36715,-431.36715
1089, 2011/08/26,2889.381,2901.221,2876.831,2842.8,2855.75,2873.125,60.478,50.525,80.386,True,True,True,-463.648,2455.97385,-433.40715,-433.40715
1090, 2011/08/25,2818.701,2903.841,2815.911,2824.05,2853.125,2876.663,50.16,45.548,59.385,True,False,False,0.0,2395.89585,0.0,0.0
1091, 2011/08/24,2834.582,2810.021,2804.822,2810.15,2849.45,2880.525,33.883,43.241,15.166,True,False,False,0.0,2409.3947,0.0,0.0
1092, 2011/08/23,2788.701,2821.001,2777.292,2825.35,2850.85,2890.025,38.12,47.921,18.519,True,False,False,0.0,2370.39585,0.0,0.0
1093, 2011/08/22,2809.332,2777.792,2768.422,2840.65,2848.575,2897.863,41.122,52.821,17.724,True,True,True,-297.139,2387.9322,-421.3998,-421.3998
1094, 2011/08/19,2789.352,2807.662,2782.562,2868.7,2850.2,2907.387,58.821,58.67,59.123,True,True,True,-236.739,2370.9492,-418.4028,-418.4028
1095, 2011/08/18,2887.102,2834.251,2832.271,2882.2,2859.15,2920.4,64.708,58.595,76.935,True,True,True,-328.479,2454.0367,-433.0653,-433.0653
1096, 2011/08/17,2893.852,2886.011,2881.632,2888.75,2871.75,2931.65,67.883,55.538,92.572,True,True,True,-312.639,2459.7742,-434.0778,-434.0778
1097, 2011/08/16,2920.832,2897.582,2888.332,2876.35,2878.65,2941.925,61.636,49.366,86.176,True,True,True,-352.779,2482.7072,-438.1248,-438.1248
1098, 2011/08/15,2883.172,2917.882,2870.192,2856.5,2884.525,2951.8,57.392,43.231,85.713,True,True,True,-322.749,2450.6962,-432.4758,-432.4758
1099, 2011/08/12,2881.552,2875.362,2868.872,2831.7,2890.5,2962.038,47.476,36.151,70.126,True,True,True,-300.909,2449.3192,-432.2328,-432.2328
1100, 2011/08/11,2779.722,2866.922,2777.762,2836.1,2900.2,2974.712,40.037,30.488,59.134,True,True,True,-239.539,2362.7637,-416.9583,-416.9583
1101, 2011/08/10,2845.352,2824.122,2820.122,2854.75,2911.6,2987.15,31.166,25.714,42.072,True,True,True,-287.089,2418.5492,-426.8028,-426.8028
1102, 2011/08/09,2720.952,2798.192,2697.062,2880.95,2929.2,3001.262,25.496,22.987,30.513,True,False,False,0.0,2312.8092,0.0,0.0
1103, 2011/08/08,2864.512,2793.902,2747.972,2912.55,2947.15,3014.2,21.327,21.733,20.515,True,True,True,-322.329,2434.8352,-429.6768,-429.6768
1104, 2011/08/05,2881.742,2897.422,2868.162,2949.3,2964.575,3030.163,22.975,21.936,25.053,True,True,True,-324.339,2449.4807,-432.2613,-432.2613
1105, 2011/08/04,2962.912,2960.312,2951.842,2964.3,2981.65,3040.762,23.587,21.416,27.929,True,False,False,0.0,2518.4752,0.0,0.0
1106, 2011/08/03,2930.192,2954.872,2927.102,2968.45,2991.55,3047.825,19.724,20.331,18.51,True,False,False,0.0,2490.6632,0.0,0.0
1107, 2011/08/02,2958.852,2956.382,2919.012,2977.45,3005.2,3055.762,18.665,20.634,14.726,True,False,False,0.0,2515.0242,0.0,0.0
1108, 2011/08/01,2969.112,2977.722,2958.832,2981.75,3019.075,3064.075,17.632,21.619,9.659,True,False,False,0.0,2523.7452,0.0,0.0
1109, 2011/07/29,2981.022,2972.082,2948.082,2979.85,3033.575,3071.288,17.805,23.612,6.191,True,False,False,0.0,2533.8687,0.0,0.0
1110, 2011/07/28,2973.642,2981.002,2956.712,2999.0,3049.225,3075.163,19.709,26.516,6.096,True,False,False,0.0,2527.5957,0.0,0.0
1111, 2011/07/27,2961.582,3000.052,2951.521,3014.65,3062.7,3078.313,21.656,29.919,5.13,True,False,False,0.0,2517.3447,0.0,0.0
