,date,open,close,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,kdjdown,maup,both,earning,stoploss_point,stoploss,earning_with_stoploss
279, 2014/12/31,3172.6,3234.68,3157.26,3159.8,3109.7,3032.55,135.558,133.767,3.582,True,True,True,1737.931,2696.71,-475.89,1737.931
280, 2014/12/30,3160.8,3165.81,3130.35,3107.2,3092.3,3009.75,131.847,133.319,-2.945,True,True,True,1667.941,2686.68,-474.12,1667.941
281, 2014/12/29,3212.56,3168.02,3126.939,3080.6,3077.9,2989.65,132.204,133.687,-2.967,True,True,True,1399.181,2730.676,-481.884,1399.181
282, 2014/12/26,3078.01,3157.6,3064.179,3072.4,3056.4,2965.25,130.512,134.058,-7.093,True,True,True,1542.261,2616.3085,-461.7015,1542.261
283, 2014/12/25,2992.459,3072.54,2969.869,3062.8,3034.6,2941.55,127.515,134.945,-14.86,True,True,True,1949.252,2543.59015,-448.86885,1949.252
284, 2014/12/24,3039.209,2972.53,2934.909,3059.6,3019.8,2919.4,130.495,136.802,-12.614,False,True,False,0.0,2583.32765,0.0,0.0
285, 2014/12/23,3085.079,3032.609,3025.669,3077.4,3016.6,2901.05,142.584,138.379,8.411,False,True,False,0.0,2622.31715,0.0,0.0
286, 2014/12/22,3129.27,3127.439,3090.51,3075.2,2999.0,2877.75,149.823,137.328,24.991,False,True,False,0.0,2659.8795,0.0,0.0
287, 2014/12/19,3053.07,3108.6,3018.42,3040.4,2988.3,2848.05,147.228,134.204,26.049,False,True,False,0.0,2595.1095,0.0,0.0
288, 2014/12/18,3062.8,3057.52,3030.32,3006.4,2971.1,2816.95,143.692,130.948,25.489,False,True,False,0.0,2603.38,0.0,0.0
289, 2014/12/17,3031.949,3061.02,2993.329,2980.0,2955.4,2786.75,142.29,127.762,29.058,False,True,False,0.0,2577.15665,0.0,0.0
290, 2014/12/16,2953.81,3021.52,2943.91,2955.8,2927.2,2756.25,138.075,124.129,27.891,False,True,False,0.0,2510.7385,0.0,0.0
291, 2014/12/15,2921.45,2953.42,2890.9,2922.8,2901.4,2727.95,134.708,120.643,28.13,False,True,False,0.0,2483.2325,0.0,0.0
292, 2014/12/12,2929.36,2938.17,2914.96,2936.2,2874.1,2704.0,135.385,117.127,36.517,False,True,False,0.0,2489.956,0.0,0.0
293, 2014/12/11,2912.35,2925.74,2892.61,2935.8,2848.5,2681.0,135.833,112.562,46.541,False,True,False,0.0,2475.4975,0.0,0.0
294, 2014/12/10,2855.939,2940.01,2807.679,2930.8,2819.0,2659.05,135.694,106.744,57.898,False,True,False,0.0,2427.54815,0.0,0.0
295, 2014/12/09,2992.49,2856.27,2834.59,2898.6,2785.5,2636.75,132.09,99.507,65.165,False,True,False,0.0,2543.6165,0.0,0.0
296, 2014/12/08,2907.82,3020.26,2879.85,2880.0,2756.5,2617.4,134.094,91.362,85.466,False,True,False,0.0,2471.647,0.0,0.0
297, 2014/12/05,2926.57,2937.65,2813.05,2812.0,2707.8,2590.05,118.006,80.678,74.655,False,True,False,0.0,2487.5845,0.0,0.0
298, 2014/12/04,2783.469,2899.459,2772.429,2761.2,2662.8,2564.15,104.166,71.346,65.639,False,True,False,0.0,2365.94865,0.0,0.0
299, 2014/12/03,2768.679,2779.53,2733.869,2707.2,2618.1,2540.4,88.874,63.142,51.465,False,True,False,0.0,2353.37715,0.0,0.0
300, 2014/12/02,2667.82,2763.54,2665.69,2672.4,2585.3,2522.45,80.274,56.709,47.132,False,True,False,0.0,2267.647,0.0,0.0
301, 2014/12/01,2691.72,2680.16,2668.84,2633.0,2554.5,2505.75,69.759,50.817,37.883,False,True,False,0.0,2287.962,0.0,0.0
302, 2014/11/28,2629.63,2682.83,2622.06,2603.6,2533.9,2493.25,63.812,46.082,35.46,False,True,False,0.0,2235.1855,0.0,0.0
303, 2014/11/27,2615.37,2630.49,2599.11,2564.4,2513.5,2480.15,55.021,41.649,26.744,False,True,False,0.0,2223.0645,0.0,0.0
304, 2014/11/26,2572.65,2604.35,2570.4,2529.0,2499.1,2468.2,48.33,38.306,20.047,False,True,False,0.0,2186.7525,0.0,0.0
305, 2014/11/25,2532.0,2567.6,2527.08,2498.2,2488.0,2456.6,41.748,35.8,11.896,False,True,False,0.0,2152.2,0.0,0.0
306, 2014/11/24,2505.53,2532.88,2495.52,2476.0,2478.3,2445.15,36.482,34.313,4.338,True,True,True,1908.979,2129.7005,-375.8295,1908.979
307, 2014/11/21,2452.63,2486.79,2446.65,2464.2,2472.3,2433.0,32.765,33.771,-2.011,True,True,True,1945.859,2084.7355,-367.8945,1945.859
308, 2014/11/20,2443.28,2452.66,2437.48,2462.6,2465.5,2423.75,32.238,34.022,-3.57,False,True,False,0.0,2076.788,0.0,0.0
309, 2014/11/19,2452.15,2450.99,2442.71,2469.2,2462.7,2416.25,34.57,34.469,0.202,False,True,False,0.0,2084.3275,0.0,0.0
310, 2014/11/18,2474.18,2456.37,2449.81,2477.8,2459.6,2410.0,37.214,34.443,5.541,False,True,False,0.0,2103.053,0.0,0.0
311, 2014/11/17,2506.86,2474.01,2472.45,2480.6,2457.0,2404.2,39.5,33.751,11.498,False,True,False,0.0,2130.831,0.0,0.0
312, 2014/11/14,2477.97,2478.82,2457.05,2480.4,2452.6,2398.35,40.046,32.313,15.465,False,True,False,0.0,2106.2745,0.0,0.0
313, 2014/11/13,2495.0,2485.61,2471.409,2468.4,2446.8,2391.45,39.672,30.38,18.583,False,True,False,0.0,2120.75,0.0,0.0
314, 2014/11/12,2454.6,2494.479,2444.81,2456.2,2437.3,2384.95,37.925,28.057,19.736,False,True,False,0.0,2086.41,0.0,0.0
315, 2014/11/11,2483.65,2469.67,2445.96,2441.4,2425.2,2378.95,34.241,25.59,17.302,False,True,False,0.0,2111.1025,0.0,0.0
316, 2014/11/10,2436.63,2473.67,2428.19,2433.4,2412.0,2373.4,31.568,23.428,16.28,False,True,False,0.0,2071.1355,0.0,0.0
317, 2014/11/07,2427.9,2418.17,2407.44,2424.8,2393.7,2368.05,27.289,21.393,11.792,False,True,False,0.0,2063.715,0.0,0.0
318, 2014/11/06,2419.62,2425.86,2401.75,2425.2,2382.0,2365.85,27.081,19.919,14.325,False,True,False,0.0,2056.677,0.0,0.0
319, 2014/11/05,2432.169,2419.25,2415.5,2418.4,2369.8,2364.05,25.639,18.128,15.022,False,True,False,0.0,2067.34365,0.0,0.0
320, 2014/11/04,2428.27,2430.679,2417.219,2409.0,2360.4,2362.2,24.099,16.25,15.697,False,True,False,0.0,2064.0295,0.0,0.0
321, 2014/11/03,2425.219,2430.03,2418.169,2390.6,2351.4,2358.9,20.618,14.288,12.661,False,True,False,0.0,2061.43615,0.0,0.0
322, 2014/10/31,2393.179,2420.179,2384.479,2362.6,2344.1,2355.3,15.942,12.706,6.474,True,True,True,1354.721,2034.20215,-358.97685,1354.721
323, 2014/10/30,2371.889,2391.079,2365.919,2338.8,2336.1,2351.6,10.745,11.896,-2.302,True,False,False,0.0,2016.10565,0.0,0.0
324, 2014/10/29,2343.719,2373.029,2339.709,2321.2,2332.6,2349.35,6.919,12.184,-10.531,True,False,False,0.0,1992.16115,0.0,0.0
325, 2014/10/28,2294.009,2337.869,2294.009,2311.8,2332.7,2347.85,3.771,13.5,-19.458,True,False,False,0.0,1949.90765,0.0,0.0
326, 2014/10/27,2293.569,2290.439,2279.839,2312.2,2334.8,2346.45,3.279,15.933,-25.307,True,False,False,0.0,1949.53365,0.0,0.0
327, 2014/10/24,2303.079,2302.279,2296.659,2325.6,2342.4,2346.45,7.433,19.096,-23.326,True,False,False,0.0,1957.61715,0.0,0.0
328, 2014/10/23,2322.319,2302.419,2297.329,2333.4,2349.7,2347.8,11.421,22.012,-21.182,True,False,False,0.0,1973.97115,0.0,0.0
329, 2014/10/22,2339.219,2326.549,2324.589,2344.0,2358.3,2348.45,16.331,24.659,-16.658,True,False,False,0.0,1988.33615,0.0,0.0
330, 2014/10/21,2355.029,2339.659,2337.549,2353.6,2364.0,2347.55,19.903,26.742,-13.678,True,False,False,0.0,2001.77465,0.0,0.0
331, 2014/10/20,2346.049,2356.729,2340.459,2357.4,2366.4,2345.4,22.837,28.451,-11.228,True,False,False,0.0,1994.14165,0.0,0.0
332, 2014/10/17,2352.779,2341.179,2312.829,2359.2,2366.5,2344.5,24.513,29.855,-10.684,True,True,True,1150.071,1999.86215,-352.91685,1150.071
333, 2014/10/16,2361.129,2356.499,2353.409,2366.0,2367.1,2344.05,27.879,31.19,-6.624,True,True,True,1088.171,2006.95965,-354.16935,1088.171
334, 2014/10/15,2358.229,2373.669,2344.369,2372.6,2366.1,2341.8,30.209,32.018,-3.619,True,True,True,1014.681,2004.49465,-353.73435,1014.681
335, 2014/10/14,2362.799,2359.469,2349.189,2374.4,2363.0,2339.05,30.996,32.471,-2.95,False,True,False,0.0,2008.37915,0.0,0.0
336, 2014/10/13,2366.429,2366.009,2341.119,2375.4,2358.1,2337.4,32.995,32.84,0.31,False,True,False,0.0,2011.46465,0.0,0.0
337, 2014/10/10,2380.759,2374.539,2365.069,2373.8,2350.5,2335.45,34.4,32.801,3.199,False,True,False,0.0,2023.64515,0.0,0.0
338, 2014/10/09,2383.859,2389.369,2367.109,2368.2,2345.9,2332.0,34.825,32.401,4.849,False,True,False,0.0,2026.28015,0.0,0.0
339, 2014/10/08,2368.579,2382.789,2354.289,2359.6,2338.6,2327.0,33.352,31.795,3.114,False,True,False,0.0,2013.29215,0.0,0.0
340, 2014/09/30,2361.319,2363.869,2354.269,2351.6,2331.1,2321.15,31.655,31.406,0.499,True,True,True,887.161,2007.12115,-354.19785,887.161
341, 2014/09/29,2353.709,2357.709,2346.579,2340.8,2324.4,2314.75,30.956,31.343,-0.774,True,True,True,925.821,2000.65265,-353.05635,925.821
342, 2014/09/26,2339.289,2347.719,2329.959,2327.2,2322.5,2307.7,30.24,31.44,-2.399,True,True,True,923.761,1988.39565,-350.89335,923.761
343, 2014/09/25,2352.869,2345.099,2336.809,2323.6,2321.0,2300.15,29.905,31.74,-3.671,True,True,True,983.411,1999.93865,-352.93035,983.411
344, 2014/09/24,2302.229,2343.569,2297.879,2317.6,2317.5,2293.3,29.308,32.199,-5.782,True,False,False,0.0,1956.89465,0.0,0.0
345, 2014/09/23,2289.089,2309.719,2289.019,2310.6,2315.1,2286.5,28.275,32.921,-9.293,True,False,False,0.0,1945.72565,0.0,0.0
346, 2014/09/22,2323.549,2289.869,2284.379,2308.0,2316.7,2282.45,29.993,34.083,-8.181,True,True,True,905.291,1975.01665,-348.53235,905.291
347, 2014/09/19,2312.979,2329.449,2305.519,2317.8,2320.4,2280.0,33.77,35.106,-2.672,True,True,True,933.931,1966.03215,-346.94685,933.931
348, 2014/09/18,2303.849,2315.929,2297.929,2318.4,2318.1,2275.1,34.069,35.44,-2.741,True,True,True,918.511,1958.27165,-345.57735,918.511
349, 2014/09/17,2298.979,2307.889,2282.789,2317.4,2315.4,2271.3,35.333,35.782,-0.899,False,True,False,0.0,1954.13215,0.0,0.0
350, 2014/09/16,2341.029,2296.559,2293.869,2319.6,2311.2,2268.15,37.25,35.895,2.712,False,True,False,0.0,1989.87465,0.0,0.0
351, 2014/09/15,2330.189,2339.139,2321.589,2325.4,2305.1,2265.3,40.31,35.556,9.508,False,True,False,0.0,1980.66065,0.0,0.0
352, 2014/09/12,2308.349,2331.949,2302.769,2323.0,2292.9,2259.7,39.292,34.367,9.85,False,True,False,0.0,1962.09665,0.0,0.0
353, 2014/09/11,2315.729,2311.679,2304.599,2317.8,2279.3,2253.4,38.155,33.136,10.037,False,True,False,0.0,1968.36965,0.0,0.0
354, 2014/09/10,2318.499,2318.309,2306.419,2313.4,2269.1,2249.0,38.211,31.881,12.66,False,True,False,0.0,1970.72415,0.0,0.0
355, 2014/09/09,2328.429,2326.529,2315.889,2302.8,2257.9,2244.1,37.053,30.299,13.508,False,True,False,0.0,1979.16465,0.0,0.0
356, 2014/09/05,2311.299,2326.429,2307.449,2284.8,2248.2,2239.05,34.198,28.61,11.176,False,True,False,0.0,1964.60415,0.0,0.0
357, 2014/09/04,2290.029,2306.859,2283.279,2262.8,2239.6,2232.45,30.067,27.213,5.708,True,True,True,914.88,1946.52465,-343.50435,914.88
358, 2014/09/03,2268.389,2288.629,2268.099,2240.8,2232.1,2226.5,26.35,26.5,-0.299,True,True,True,859.91,1928.13065,-340.25835,859.91
359, 2014/09/02,2239.679,2266.049,2234.379,2224.8,2227.2,2222.95,23.079,26.537,-6.917,True,False,False,0.0,1903.72715,0.0,0.0
360, 2014/09/01,2220.129,2235.509,2217.679,2213.0,2225.1,2220.65,20.867,27.402,-13.07,True,False,False,0.0,1887.10965,0.0,0.0
361, 2014/08/29,2198.949,2217.199,2193.259,2211.6,2225.5,2220.0,20.849,29.036,-16.373,True,False,False,0.0,1869.10665,0.0,0.0
362, 2014/08/28,2210.479,2195.819,2194.859,2216.4,2226.5,2218.4,22.388,31.082,-17.389,True,False,False,0.0,1878.90715,0.0,0.0
363, 2014/08/27,2207.029,2209.469,2204.049,2223.4,2227.5,2218.7,26.203,33.256,-14.106,True,False,False,0.0,1875.97465,0.0,0.0
364, 2014/08/26,2225.289,2207.109,2200.619,2229.6,2228.9,2217.3,29.302,35.019,-11.435,True,True,True,1126.47,1891.49565,-333.79335,1126.47
365, 2014/08/25,2241.099,2229.269,2222.009,2237.2,2230.3,2216.1,33.071,36.449,-6.756,True,True,True,1102.24,1904.93415,-336.16485,1102.24
366, 2014/08/22,2228.969,2240.809,2225.269,2239.4,2229.9,2213.55,35.144,37.293,-4.298,True,True,True,1094.64,1894.62365,-334.34535,1094.64
367, 2014/08/21,2239.569,2230.459,2211.629,2236.6,2225.3,2207.85,36.104,37.83,-3.451,True,True,True,933.48,1903.63365,-335.93535,933.48
368, 2014/08/20,2241.659,2240.209,2233.889,2231.6,2220.9,2201.55,37.859,38.262,-0.806,False,True,False,0.0,1905.41015,0.0,0.0
369, 2014/08/19,2242.339,2245.329,2227.919,2228.2,2218.7,2193.45,38.554,38.362,0.384,False,True,False,0.0,1905.98815,0.0,0.0
370, 2014/08/18,2229.799,2239.469,2228.129,2223.4,2216.2,2185.0,38.36,38.314,0.092,True,True,True,1106.65,1895.32915,-334.46985,1106.65
371, 2014/08/15,2207.229,2226.729,2203.239,2220.4,2214.5,2175.7,38.151,38.303,-0.304,False,True,False,0.0,1876.14465,0.0,0.0
372, 2014/08/14,2221.539,2206.469,2204.379,2214.0,2210.3,2167.3,38.626,38.341,0.57,False,True,False,0.0,1888.30815,0.0,0.0
373, 2014/08/13,2223.049,2222.879,2202.439,2210.2,2209.9,2159.8,40.733,38.27,4.928,False,True,False,0.0,1889.59165,0.0,0.0
374, 2014/08/12,2222.699,2221.599,2209.999,2209.2,2205.7,2152.0,41.16,37.654,7.013,False,True,False,0.0,1889.29415,0.0,0.0
375, 2014/08/11,2199.429,2224.649,2198.309,2209.0,2201.9,2144.5,41.236,36.777,8.918,False,True,False,0.0,1869.51465,0.0,0.0
376, 2014/08/08,2188.709,2194.419,2180.599,2208.6,2197.2,2136.55,40.423,35.662,9.521,False,True,False,0.0,1860.40265,0.0,0.0
377, 2014/08/07,2216.659,2187.669,2185.759,2206.6,2190.4,2129.15,41.875,34.472,14.806,False,True,False,0.0,1884.16015,0.0,0.0
378, 2014/08/06,2211.999,2217.459,2192.989,2209.6,2182.2,2121.75,43.806,32.621,22.37,False,True,False,0.0,1880.19915,0.0,0.0
379, 2014/08/05,2224.629,2219.949,2206.849,2202.2,2168.2,2112.75,42.602,29.825,25.553,False,True,False,0.0,1890.93465,0.0,0.0
380, 2014/08/04,2190.039,2223.329,2186.919,2194.8,2153.8,2104.95,40.19,26.631,27.118,False,True,False,0.0,1861.53315,0.0,0.0
381, 2014/08/01,2194.169,2185.299,2184.639,2185.8,2136.9,2096.8,36.184,23.241,25.885,False,True,False,0.0,1865.04365,0.0,0.0
382, 2014/07/31,2179.539,2201.559,2173.899,2174.2,2124.3,2090.5,34.416,20.006,28.821,False,True,False,0.0,1852.60815,0.0,0.0
383, 2014/07/30,2178.179,2181.239,2177.239,2154.8,2109.7,2083.6,30.004,16.403,27.202,False,True,False,0.0,1851.45215,0.0,0.0
384, 2014/07/29,2179.829,2183.189,2172.099,2134.2,2098.3,2077.5,26.005,13.003,26.004,False,True,False,0.0,1852.85465,0.0,0.0
385, 2014/07/28,2135.249,2177.949,2135.249,2112.8,2087.1,2070.9,20.324,9.752,21.143,False,True,False,0.0,1814.96165,0.0,0.0
386, 2014/07/25,2108.709,2126.609,2106.709,2088.0,2075.9,2064.4,13.31,7.11,12.402,False,True,False,0.0,1792.40265,0.0,0.0
387, 2014/07/24,2079.629,2105.059,2079.629,2074.4,2067.9,2059.85,9.393,5.559,7.667,False,True,False,0.0,1767.68465,0.0,0.0
388, 2014/07/23,2074.199,2078.49,2072.229,2064.6,2061.3,2056.55,6.449,4.601,3.697,False,True,False,0.0,1763.06915,0.0,0.0
389, 2014/07/22,2050.5,2075.479,2049.81,2062.4,2057.3,2053.95,5.305,4.139,2.332,False,False,False,0.0,1742.925,0.0,0.0
390, 2014/07/21,2057.77,2054.479,2049.179,2061.4,2056.1,2051.8,4.073,3.847,0.451,False,False,False,0.0,1749.1045,0.0,0.0
391, 2014/07/18,2047.5,2059.07,2046.0,2063.8,2056.7,2050.35,4.579,3.791,1.577,False,False,False,0.0,1740.375,0.0,0.0
392, 2014/07/17,2062.89,2055.59,2046.19,2061.4,2056.7,2048.7,4.692,3.594,2.196,False,True,False,0.0,1753.4565,0.0,0.0
393, 2014/07/16,2068.34,2067.28,2061.57,2058.0,2057.5,2047.1,5.122,3.32,3.605,False,True,False,0.0,1758.089,0.0,0.0
394, 2014/07/15,2065.9,2070.36,2059.68,2052.2,2056.7,2046.55,4.406,2.869,3.074,False,True,False,0.0,1756.015,0.0,0.0
395, 2014/07/14,2047.74,2066.65,2044.9,2050.8,2054.7,2046.3,3.114,2.485,1.259,True,True,True,808.53,1740.579,-307.161,808.53
396, 2014/07/11,2033.87,2046.96,2033.0,2049.6,2052.9,2047.3,1.798,2.327,-1.058,True,False,False,0.0,1728.7895,0.0,0.0
397, 2014/07/10,2036.54,2038.34,2034.96,2052.0,2051.8,2048.5,2.097,2.46,-0.725,False,True,False,0.0,1731.059,0.0,0.0
398, 2014/07/09,2061.63,2038.61,2037.6,2057.0,2051.8,2049.15,3.326,2.55,1.551,False,True,False,0.0,1752.3855,0.0,0.0
399, 2014/07/08,2058.13,2064.02,2047.2,2061.2,2050.6,2050.0,4.818,2.356,4.922,False,True,False,0.0,1749.4105,0.0,0.0
400, 2014/07/07,2058.13,2059.93,2050.89,2058.6,2047.5,2049.4,4.065,1.741,4.647,False,True,False,0.0,1749.4105,0.0,0.0
401, 2014/07/04,2062.36,2059.37,2054.22,2056.2,2044.0,2047.95,3.461,1.16,4.603,False,True,False,0.0,1753.006,0.0,0.0
402, 2014/07/03,2051.63,2063.23,2048.08,2051.6,2040.7,2046.5,2.698,0.585,4.226,False,True,False,0.0,1743.8855,0.0,0.0
403, 2014/07/02,2049.48,2059.42,2044.04,2046.6,2036.7,2045.35,1.291,0.057,2.469,False,False,False,0.0,1742.058,0.0,0.0
404, 2014/07/01,2051.22,2050.38,2041.94,2040.0,2036.4,2043.6,-0.135,-0.252,0.234,True,False,False,0.0,1743.537,0.0,0.0
405, 2014/06/30,2038.61,2048.33,2038.53,2036.4,2037.9,2043.0,-1.033,-0.281,-1.504,True,False,False,0.0,1732.8185,0.0,0.0
406, 2014/06/27,2031.91,2036.51,2025.07,2031.8,2041.7,2042.55,-1.956,-0.093,-3.725,True,False,False,0.0,1727.1235,0.0,0.0
407, 2014/06/26,2025.66,2038.68,2025.31,2029.8,2045.2,2042.8,-1.902,0.372,-4.548,True,False,False,0.0,1721.811,0.0,0.0
408, 2014/06/25,2030.43,2025.5,2018.36,2026.8,2046.5,2043.35,-2.026,0.941,-5.934,True,False,False,0.0,1725.8655,0.0,0.0
409, 2014/06/24,2023.7,2033.93,2021.75,2032.8,2049.4,2043.75,-0.813,1.683,-4.991,True,False,False,0.0,1720.145,0.0,0.0
410, 2014/06/23,2026.23,2024.37,2022.92,2039.4,2051.3,2044.2,-0.111,2.306,-4.835,True,False,False,0.0,1722.2955,0.0,0.0
411, 2014/06/20,2013.41,2026.67,2010.53,2051.6,2051.9,2044.65,1.76,2.911,-2.303,False,False,False,0.0,1711.3985,0.0,0.0
412, 2014/06/19,2054.62,2023.73,2017.65,2060.6,2052.3,2044.45,3.887,3.199,1.378,False,True,False,0.0,1746.427,0.0,0.0
413, 2014/06/18,2064.38,2055.52,2051.75,2066.2,2054.0,2044.5,6.846,3.027,7.64,False,True,False,0.0,1754.723,0.0,0.0
414, 2014/06/17,2080.48,2066.7,2064.67,2066.0,2050.8,2042.1,7.286,2.072,10.43,False,True,False,0.0,1768.408,0.0,0.0
415, 2014/06/16,2070.7,2085.98,2069.44,2063.2,2048.1,2039.05,6.604,0.768,11.672,False,True,False,0.0,1760.095,0.0,0.0
416, 2014/06/13,2049.21,2070.71,2048.62,2052.2,2043.4,2036.1,3.674,-0.691,8.73,False,True,False,0.0,1741.8285,0.0,0.0
417, 2014/06/12,2051.58,2051.71,2045.96,2044.0,2040.4,2033.75,1.435,-1.782,6.435,False,True,False,0.0,1743.843,0.0,0.0
418, 2014/06/11,2049.13,2054.95,2045.41,2041.8,2040.2,2033.55,0.491,-2.587,6.156,False,True,False,0.0,1741.7605,0.0,0.0
419, 2014/06/10,2033.21,2052.53,2026.39,2035.6,2038.1,2033.35,-1.051,-3.356,4.611,False,False,False,0.0,1728.2285,0.0,0.0
420, 2014/06/09,2024.938,2030.498,2023.198,2033.0,2037.1,2033.4,-2.757,-3.933,2.352,False,True,False,0.0,1721.1973,0.0,0.0
421, 2014/06/06,2040.858,2029.958,2022.158,2034.6,2037.4,2032.4,-2.651,-4.227,3.151,False,True,False,0.0,1734.7293,0.0,0.0
422, 2014/06/05,2019.438,2040.878,2016.168,2036.8,2036.6,2031.65,-2.423,-4.62,4.395,False,True,False,0.0,1716.5223,0.0,0.0
423, 2014/06/04,2037.988,2024.828,2012.908,2038.6,2035.0,2030.1,-3.208,-5.17,3.924,False,True,False,0.0,1732.2898,0.0,0.0
424, 2014/06/03,2039.198,2038.308,2037.298,2040.6,2033.4,2030.35,-2.529,-5.66,6.262,False,True,False,0.0,1733.3183,0.0,0.0
425, 2014/05/30,2040.388,2039.208,2031.368,2041.2,2030.0,2029.75,-2.999,-6.443,6.889,False,True,False,0.0,1734.3298,0.0,0.0
426, 2014/05/29,2051.838,2040.598,2039.238,2040.2,2028.8,2029.1,-3.646,-7.304,7.316,False,True,False,0.0,1744.0623,0.0,0.0
427, 2014/05/28,2034.558,2050.228,2029.338,2036.4,2027.1,2028.1,-4.561,-8.219,7.316,False,False,False,0.0,1729.3743,0.0,0.0
428, 2014/05/27,2039.788,2034.568,2032.838,2031.4,2026.9,2025.75,-6.642,-9.133,4.981,False,False,False,0.0,1733.8198,0.0,0.0
429, 2014/05/26,2042.028,2041.478,2035.088,2026.2,2028.6,2025.9,-7.608,-9.756,4.295,False,True,False,0.0,1735.7238,0.0,0.0
430, 2014/05/23,2020.108,2034.568,2017.738,2018.8,2029.7,2026.65,-9.434,-10.293,1.717,True,True,True,319.551,1717.0918,-303.0162,319.551
431, 2014/05/22,2023.148,2021.288,2018.878,2017.4,2027.4,2028.3,-10.924,-10.507,-0.832,True,True,True,333.581,1719.6758,-303.4722,333.581
432, 2014/05/21,2001.308,2024.948,1991.058,2017.8,2026.7,2030.85,-11.314,-10.403,-1.821,True,False,False,0.0,1701.1118,0.0,0.0
433, 2014/05/20,2011.848,2008.118,2002.758,2022.4,2025.2,2032.9,-12.02,-10.176,-3.688,True,False,False,0.0,1710.0708,0.0,0.0
434, 2014/05/19,2023.008,2005.178,1996.008,2031.0,2027.3,2037.35,-11.032,-9.715,-2.635,False,True,False,0.0,1719.5568,0.0,0.0
435, 2014/05/16,2023.598,2026.498,2012.688,2040.6,2029.5,2042.05,-9.312,-9.385,0.146,False,True,False,0.0,1720.0583,0.0,0.0
436, 2014/05/15,2044.378,2024.968,2022.858,2037.4,2029.4,2045.95,-9.152,-9.404,0.502,False,True,False,0.0,1737.7213,0.0,0.0
437, 2014/05/14,2049.268,2047.908,2042.738,2035.6,2029.1,2049.85,-8.659,-9.466,1.615,True,True,True,325.271,1741.8778,-307.3902,325.271
438, 2014/05/13,2055.078,2050.728,2043.548,2028.0,2024.6,2054.05,-10.239,-9.668,-1.142,True,False,False,0.0,1746.8163,0.0,0.0
439, 2014/05/12,2022.928,2052.868,2016.638,2023.6,2023.2,2058.0,-12.395,-9.525,-5.738,True,False,False,0.0,1719.4888,0.0,0.0
440, 2014/05/09,2016.498,2011.128,2001.298,2018.4,2023.6,2062.05,-15.183,-8.808,-12.75,True,False,False,0.0,1714.0233,0.0,0.0
441, 2014/05/08,2006.848,2015.268,2005.688,2021.4,2029.2,2066.8,-14.271,-7.214,-14.114,True,False,False,0.0,1705.8208,0.0,0.0
442, 2014/05/07,2023.148,2010.078,2008.448,2022.6,2035.0,2070.95,-13.321,-5.45,-15.742,True,False,False,0.0,1719.6758,0.0,0.0
443, 2014/05/06,2024.258,2028.038,2021.488,2021.2,2040.6,2073.4,-11.387,-3.482,-15.809,True,False,False,0.0,1720.6193,0.0,0.0
444, 2014/05/05,2022.178,2027.348,2007.348,2022.8,2047.4,2074.1,-10.581,-1.506,-18.149,True,False,False,0.0,1718.8513,0.0,0.0
445, 2014/04/30,2020.438,2026.358,2016.578,2028.8,2054.6,2075.7,-9.328,0.762,-20.181,True,False,False,0.0,1717.3723,0.0,0.0
446, 2014/04/29,2001.898,2020.338,1997.638,2037.0,2062.5,2076.8,-7.492,3.285,-21.555,True,False,False,0.0,1701.6133,0.0,0.0
447, 2014/04/28,2033.338,2003.488,2000.138,2047.4,2070.6,2077.4,-4.427,5.979,-20.814,True,False,False,0.0,1728.3373,0.0,0.0
448, 2014/04/25,2060.538,2036.518,2035.568,2060.0,2083.5,2079.35,1.264,8.581,-14.634,True,False,False,0.0,1751.4573,0.0,0.0
449, 2014/04/24,2064.158,2057.028,2056.188,2072.0,2092.8,2079.8,5.148,10.41,-10.525,True,False,False,0.0,1754.5343,0.0,0.0
450, 2014/04/23,2068.078,2067.378,2059.108,2080.4,2100.5,2080.15,7.942,11.726,-7.569,True,False,False,0.0,1757.8663,0.0,0.0
451, 2014/04/22,2062.788,2072.828,2047.328,2088.0,2104.4,2080.15,10.338,12.672,-4.668,True,True,True,276.351,1753.3698,-309.4182,276.351
452, 2014/04/21,2085.978,2065.828,2065.228,2093.8,2106.9,2079.85,12.692,13.256,-1.128,False,True,False,0.0,1773.0813,0.0,0.0
453, 2014/04/18,2091.478,2097.748,2081.188,2107.0,2106.2,2078.9,16.224,13.397,5.654,False,True,False,0.0,1777.7563,0.0,0.0
454, 2014/04/17,2108.948,2098.877,2095.708,2113.6,2100.8,2073.75,17.246,12.69,9.112,False,True,False,0.0,1792.6058,0.0,0.0
455, 2014/04/16,2097.208,2105.117,2092.157,2120.6,2096.8,2069.9,18.184,11.551,13.266,False,True,False,0.0,1782.6268,0.0,0.0
456, 2014/04/15,2125.897,2101.597,2098.147,2120.8,2091.1,2065.9,18.482,9.893,17.179,False,True,False,0.0,1807.01245,0.0,0.0
