,date,open,close,high,low,ma5,ma10,ma20,rolling_high,new_highest,stop_loss
281,,3502.179,3455.459,3524.279,3405.839,3358.4,3357.95,3243.75,5226.842,True,3327.07005
282,,3343.639,3445.839,3453.339,3335.009,3346.2,3334.15,3211.975,5226.842,True,3176.45705
283,,3254.479,3335.419,3335.779,3226.319,3333.7,3308.9,3180.125,5199.292,False,3091.75505
284,,3332.149,3230.389,3340.359,3188.499,3335.8,3293.65,3151.075,5099.842,False,3165.54155
285,,3358.799,3324.919,3431.779,3316.909,3361.8,3292.75,3125.7,4951.992,False,3190.85905
286,,3396.249,3394.479,3455.209,3357.659,3357.5,3270.95,3093.75,4843.102,True,3226.43655
287,,3345.629,3383.169,3397.179,3280.919,3322.1,3256.8,3056.475,4843.102,True,3178.34755
288,,3359.089,3345.929,3393.709,3322.229,3284.1,3230.95,3016.5,4839.081,True,3191.13455
289,,3325.819,3360.599,3368.189,3275.739,3251.5,3206.8,2976.05,4839.081,True,3159.52805
290,,3221.359,3303.399,3303.399,3207.689,3223.7,3167.5,2934.9,4839.081,True,3060.29105
291,,3176.829,3217.229,3226.219,3143.299,3184.4,3129.55,2896.775,4839.081,False,3017.98755
292,,3182.919,3193.229,3239.449,3167.929,3191.5,3089.8,2864.275,4839.081,False,3023.77305
293,,3185.159,3183.009,3254.419,3158.439,3177.8,3051.35,2833.675,4839.081,True,3025.90105
294,,3120.209,3221.549,3229.049,3058.189,3162.1,3008.5,2803.5,4839.081,False,2964.19855
295,,3233.099,3106.909,3387.829,3074.519,3111.3,2958.65,2772.15,4839.081,True,3071.44405
296,,3108.269,3252.879,3270.879,3075.698,3074.7,2916.55,2744.725,4839.081,True,2952.85555
297,,3143.969,3124.889,3195.799,3011.939,2988.1,2856.15,2710.375,4839.081,True,2986.77055
298,,2975.399,3104.349,3104.889,2968.879,2924.9,2802.05,2679.25,4839.081,True,2826.62905
299,,2936.119,2967.549,3028.229,2912.249,2854.9,2745.3,2649.325,4839.081,True,2789.31305
300,,2807.339,2923.939,2944.509,2804.289,2806,2702.3,2626.125,4839.081,True,2666.97205
301,,2825.609,2819.809,2855.329,2808.649,2758.4,2664,2605.575,4839.081,True,2684.32855
302,,2753.929,2808.819,2809.539,2740.369,2724.2,2638.75,2590.2,4839.081,True,2616.23255
303,,2737.029,2754.489,2754.489,2718.699,2679.2,2616,2575.2,4810.48,True,2600.17755
304,,2695.259,2723.019,2723.359,2690.309,2635.7,2598.5,2560.925,4782.041,True,2560.49605
305,,2650.079,2685.559,2686.059,2643.839,2598.6,2585.65,2547.35,4782.041,True,2517.57505
306,,2614.159,2649.259,2667.669,2602.939,2569.6,2572.9,2533.875,4740.931,True,2483.45105
307,,2537.539,2583.459,2585.359,2530.029,2553.3,2564.6,2519.875,4671.17,True,2410.66205
308,,2528.779,2537.099,2545.469,2522.839,2552.8,2556.45,2510.225,4671.17,False,2402.34005
309,,2538.229,2537.219,2550.499,2531.319,2561.3,2553.35,2503.175,4630.27,False,2411.31755
310,,2565.269,2541.419,2570.209,2534.929,2572.7,2549.95,2497.225,4513.77,False,2437.00555
311,,2613.509,2567.099,2614.089,2565.939,2576.2,2547.15,2491.85,4476.0,True,2482.83355
312,,2569.209,2581.089,2581.929,2557.669,2575.9,2541.65,2486.2,4474.351,False,2440.74855
313,,2597.389,2579.749,2607.519,2567.459,2560.1,2534.4,2479.25,4432.021,True,2467.51955
314,,2545.399,2594.319,2594.319,2539.599,2545.4,2523.35,2472.5,4351.69,False,2418.12905
315,,2578.439,2558.609,2602.369,2532.569,2527.2,2509.05,2465.95,4332.17,True,2449.51705
316,,2529.829,2565.729,2565.729,2514.709,2518.1,2494.85,2460.375,4304.78,True,2403.33755
317,,2508.759,2502.149,2541.549,2489.419,2507.4,2475.15,2454.8,4260.47,True,2383.32105
318,,2505.169,2506.069,2510.99,2482.979,2508.7,2464,2453.05,4170.56,False,2379.91055
319,,2516.869,2503.449,2519.399,2499.229,2501.3,2453,2451.85,4166.02,True,2391.02555
320,,2511.04,2513.169,2517.459,2498.61,2490.9,2444.5,2450.6,4166.02,False,2385.488
321,,2515.82,2512.55,2524.17,2502.06,2471.6,2436.55,2447.5,4166.02,True,2390.029
322,,2473.5,2508.32,2512.189,2466.5,2442.9,2430.75,2444.25,4101.649,True,2349.825
323,,2450.359,2468.929,2474.379,2443.759,2419.3,2424.1,2440.7,3993.029,True,2327.84105
324,,2423.809,2451.379,2461.269,2415.699,2404.7,2421.65,2439.1,3991.999,True,2302.61855
325,,2373.159,2416.649,2416.77,2373.159,2398.1,2422.85,2438.6,3989.859,True,2254.50105
326,,2377.539,2368.829,2377.539,2361.679,2401.5,2425.9,2437.75,3989.859,False,2258.66205
327,,2397.849,2390.709,2404.989,2385.729,2418.6,2434.45,2438.25,3972.299,False,2277.95655
328,,2415.439,2395.939,2424.659,2392.529,2428.9,2442.1,2440,3916.859,False,2294.66705
329,,2434.889,2418.639,2447.469,2417.559,2438.6,2450.7,2440.625,3859.129,False,2313.14455
330,,2453.409,2433.389,2459.249,2432.549,2447.6,2456.7,2439.775,3846.049,True,2330.73855
331,,2448.449,2454.709,2456.619,2441.899,2450.3,2458.45,2437.525,3762.569,True,2326.02655
332,,2443.219,2441.729,2456.109,2410.399,2450.3,2457.75,2436.65,3705.739,False,2321.05805
333,,2448.969,2444.399,2480.299,2441.819,2455.3,2457.3,2436.475,3689.749,True,2326.52055
334,,2444.539,2463.869,2465.499,2431.189,2462.8,2456.55,2435.425,3689.749,False,2322.31205
335,,2451.089,2446.559,2467.899,2436.339,2465.8,2454.35,2433.875,3689.749,True,2328.53455
336,,2457.409,2454.949,2460.389,2430.549,2466.6,2449.6,2433.775,3689.749,False,2334.53855
337,,2472.099,2466.789,2482.139,2457.679,2465.2,2442.05,2433.525,3689.749,False,2348.49405
338,,2480.199,2481.959,2488.109,2461.109,2459.3,2437.9,2431.475,3689.749,True,2356.18905
339,,2460.869,2478.379,2478.379,2445.269,2450.3,2430.55,2427.825,3689.749,True,2337.82555
340,,2452.169,2450.989,2454.889,2444.199,2442.9,2422.85,2423.225,3689.749,True,2329.56055
341,,2443.909,2447.799,2453.669,2435.609,2432.6,2416.6,2418.45,3689.749,True,2321.71355
342,,2430.809,2437.199,2439.649,2420.499,2418.9,2415.55,2412.975,3689.749,False,2309.26855
343,,2453.419,2436.969,2462.669,2429.589,2416.5,2415.65,2406.675,3689.749,True,2330.74805
344,,2391.419,2441.859,2443.979,2387.069,2410.8,2414.3,2401.2,3689.749,True,2271.84805
345,,2379.519,2399.459,2402.479,2379.519,2402.8,2413.4,2395.325,3689.749,False,2260.54305
346,,2419.329,2378.919,2419.329,2374.109,2400.6,2417.95,2392.5,3689.749,False,2298.36255
347,,2409.309,2425.209,2430.149,2402.309,2412.2,2425,2391.825,3689.749,True,2288.84355
348,,2396.379,2408.659,2414.949,2389.619,2414.8,2425.05,2388.25,3689.749,True,2276.56005
349,,2395.359,2401.329,2405.369,2379.089,2417.8,2425.1,2386.125,3689.749,False,2275.59105
350,,2440.339,2388.759,2442.919,2386.979,2424,2423.6,2384.8,3689.749,True,2318.32205
351,,2432.999,2437.189,2439.249,2418.959,2435.3,2420.3,2384.1,3689.749,True,2311.34905
352,,2418.749,2438.359,2438.359,2412.619,2437.8,2410.4,2380.275,3689.749,False,2297.81155
353,,2430.679,2423.449,2461.469,2417.269,2435.3,2397.7,2375.15,3689.749,True,2309.14505
354,,2435.589,2432.429,2437.079,2422.649,2432.4,2388.1,2371.925,3689.749,False,2313.80955
355,,2452.229,2445.219,2454.889,2437.079,2423.2,2377.25,2368.15,3689.749,True,2329.61755
356,,2433.169,2449.259,2450.629,2427.989,2405.3,2367.05,2364.175,3689.749,True,2311.51055
357,,2411.929,2426.219,2427.299,2404.079,2383,2358.65,2358.25,3689.749,True,2291.33255
358,,2389.689,2408.839,2414.259,2389.679,2360.1,2351.45,2353.325,3689.749,True,2270.20455
359,,2359.859,2386.459,2387.659,2349.949,2343.8,2347.15,2351.025,3689.749,True,2241.86605
360,,2340.929,2355.319,2355.549,2338.529,2331.3,2346,2350.175,3689.749,True,2223.88255
361,,2317.299,2338.289,2338.769,2313.259,2328.8,2347.9,2351.175,3689.749,True,2201.43405
362,,2328.059,2311.279,2336.359,2309.639,2334.3,2350.15,2350.75,3689.749,False,2211.65605
363,,2323.789,2327.599,2336.739,2322.889,2342.8,2352.6,2352.7,3689.749,False,2207.59955
364,,2339.599,2324.089,2350.389,2317.179,2350.5,2355.75,2352.425,3689.749,False,2222.61905
365,,2367.019,2342.859,2367.609,2338.459,2360.7,2359.05,2352.775,3689.749,False,2248.66805
366,,2352.319,2365.359,2368.459,2350.989,2367,2361.3,2351.825,3689.749,True,2234.70305
367,,2365.729,2354.239,2367.459,2333.299,2366,2357.85,2346.575,3689.749,False,2247.44255
368,,2371.649,2366.139,2375.479,2360.839,2362.4,2355.2,2340.725,3689.749,False,2253.06655
369,,2378.889,2374.769,2379.469,2358.969,2361,2354.9,2332.325,3689.749,False,2259.94455
370,,2366.269,2374.559,2379.799,2361.199,2357.4,2354.35,2323.2,3689.749,True,2247.95555
371,,2337.989,2360.639,2366.899,2333.119,2355.6,2354.45,2312.8,3689.749,True,2221.08955
372,,2357.199,2335.949,2363.179,2334.079,2349.7,2351.35,2302.975,3689.749,False,2239.33905
373,,2358.459,2358.899,2370.509,2335.689,2348,2352.8,2294.025,3689.749,True,2240.53605
374,,2361.169,2357.049,2361.169,2344.719,2348.8,2349.1,2284.625,3683.229,False,2243.11055
375,,2338.009,2365.349,2366.999,2337.009,2351.3,2346.5,2275.525,3683.229,True,2221.10855
376,,2329.179,2331.129,2339.27,2319.29,2353.3,2342.35,2265.825,3683.229,False,2212.72005
377,,2363.609,2327.459,2369.199,2326.269,2353,2335.3,2256.675,3669.039,False,2245.42855
378,,2358.209,2363.219,2371.669,2334.33,2357.6,2326.25,2247.45,3542.339,False,2240.29855
379,,2376.799,2369.349,2380.769,2353.789,2349.4,2309.75,2236.725,3524.279,True,2257.95905
380,,2336.629,2375.619,2375.619,2332.139,2341.7,2292.05,2227.275,3524.279,True,2219.79755
381,,2341.229,2329.399,2371.5,2328.969,2331.4,2271.15,2217.325,3455.209,True,2224.16755
382,,2321.969,2350.25,2350.55,2316.58,2317.6,2254.6,2209.775,3455.209,True,2205.87055
383,,2324.689,2322.01,2339.04,2316.06,2294.9,2235.25,2201.275,3455.209,False,2208.45455
384,,2326.039,2331.369,2342.769,2316.219,2270.1,2220.15,2193.725,3455.209,True,2209.73705
385,,2272.379,2323.899,2331.469,2272.379,2242.4,2204.55,2185.4,3455.209,True,2158.76005
386,,2243.07,2260.449,2260.89,2239.07,2210.9,2189.3,2177.45,3397.179,True,2130.9165
387,,2199.83,2237.01,2239.81,2199.83,2191.6,2178.05,2171.925,3393.709,True,2089.8385
388,,2191.39,2197.83,2210.28,2190.55,2175.6,2168.65,2167.55,3387.829,True,2081.8205
389,,2162.44,2192.7,2197.59,2162.24,2170.2,2163.7,2164.3,3387.829,True,2054.318
390,,2164.22,2166.29,2171.94,2158.96,2166.7,2162.5,2161.925,3387.829,False,2056.009
391,,2147.66,2164.14,2176.32,2145.45,2167.7,2163.5,2160.3,3387.829,True,2040.277
392,,2166.83,2157.07,2166.93,2147.08,2164.5,2164.95,2158.95,3387.829,False,2058.4885
393,,2172.82,2170.87,2183.25,2166.77,2161.7,2167.3,2157.425,3387.829,True,2064.179
394,,2170.09,2174.979,2176.27,2165.21,2157.2,2167.3,2156.9,3387.829,True,2061.5855
395,,2149.54,2171.76,2171.9,2145.28,2158.3,2166.25,2156.625,3270.879,True,2042.063
396,,2136.32,2148.01,2154.74,2134.79,2159.3,2165.6,2157.65,3195.799,True,2029.504
397,,2146.6,2142.85,2151.77,2139.52,2165.4,2165.8,2159.05,3104.889,False,2039.27
398,,2178.14,2148.71,2178.51,2148.26,2172.9,2166.45,2159.575,3028.229,False,2069.233
399,,2174.83,2180.47,2180.78,2163.36,2177.4,2164.9,2160.2,2944.509,False,2066.0885
400,,2178.55,2176.29,2186.2,2171.08,2174.2,2161.35,2159.225,2855.329,True,2069.6225
401,,2180.45,2178.7,2183.8,2174.07,2171.9,2157.1,2157.125,2809.539,False,2071.4275
402,,2169.0,2180.19,2184.96,2164.84,2166.2,2152.95,2154.925,2754.489,True,2060.55
403,,2164.0,2170.87,2171.51,2155.61,2160,2147.55,2153.45,2723.359,True,2055.8
404,,2169.2,2164.56,2171.15,2157.13,2152.4,2146.5,2151.3,2686.059,True,2060.74
405,,2152.31,2165.12,2168.219,2152.31,2148.5,2147,2150.575,2667.669,True,2044.6945
406,,2146.37,2150.26,2159.53,2138.93,2142.3,2149.7,2150.15,2614.089,True,2039.0515
407,,2135.16,2149.08,2151.11,2134.89,2139.7,2152.3,2150.4,2614.089,True,2028.402
408,,2141.73,2133.37,2141.73,2126.03,2135.1,2152.7,2151.4,2614.089,False,2034.6435
409,,2131.69,2144.82,2145.21,2130.29,2140.6,2155.5,2152.1,2614.089,False,2025.1055
410,,2137.93,2134.11,2147.23,2132.45,2145.5,2157.1,2152.65,2614.089,True,2031.0335
411,,2124.96,2136.73,2137.03,2120.81,2157.1,2157.15,2153.375,2607.519,False,2018.712
412,,2161.43,2126.91,2166.41,2119.5,2164.9,2156.9,2153.075,2607.519,False,2053.3585
413,,2169.25,2160.24,2172.55,2158.5,2170.3,2159.35,2153.55,2602.369,False,2060.7875
414,,2185.68,2169.67,2185.68,2168.45,2170.4,2156.1,2151.3,2602.369,False,2076.396
415,,2176.44,2191.86,2196.34,2174.28,2168.7,2154.15,2148.6,2565.729,True,2067.618
416,,2150.99,2176.24,2183.65,2150.57,2157.2,2150.6,2146.275,2541.549,True,2043.4405
417,,2156.76,2153.41,2160.99,2148.41,2148.9,2148.5,2144.7,2524.17,False,2048.922
418,,2156.15,2160.77,2163.61,2152.08,2148.4,2150.1,2145.625,2524.17,True,2048.3425
419,,2138.67,2161.27,2161.53,2132.45,2141.8,2148.7,2146.325,2524.17,True,2031.7365
420,,2128.232,2134.282,2153.902,2126.672,2139.6,2148.2,2147.275,2524.17,True,2021.8204
421,,2149.212,2134.722,2149.782,2123.982,2144,2149.6,2147.25,2512.189,False,2041.7514
422,,2126.612,2150.602,2150.932,2123.522,2148.1,2149.25,2147.3,2488.109,True,2020.2814
423,,2149.412,2128.272,2149.452,2117.312,2151.8,2147.75,2146.625,2488.109,False,2041.9414
424,,2157.642,2149.922,2169.002,2149.292,2155.6,2146.5,2148.075,2488.109,True,2049.7599
425,,2156.382,2156.462,2166.912,2146.222,2156.8,2143.05,2148.4,2488.109,False,2048.5629
426,,2171.262,2155.162,2178.092,2154.932,2155.2,2141.95,2148.525,2488.109,True,2062.6989
427,,2147.472,2169.352,2171.172,2142.012,2150.4,2140.9,2148.7,2488.109,True,2040.0984
428,,2154.402,2147.282,2160.032,2145.752,2143.7,2141.15,2146.95,2488.109,False,2046.6819
429,,2161.892,2155.982,2165.422,2147.452,2137.4,2143.95,2148,2488.109,True,2053.7974
430,,2130.772,2148.412,2148.583,2128.662,2129.3,2146.35,2149.725,2488.109,False,2024.2334
431,,2134.093,2130.873,2160.913,2128.863,2128.7,2144.9,2152.025,2488.109,True,2027.38835
432,,2106.763,2135.913,2136.103,2096.513,2131.4,2145.35,2155.325,2488.109,True,2001.42485
433,,2124.713,2115.773,2131.573,2110.723,2138.6,2145.5,2157.875,2488.109,False,2018.47735
434,,2139.363,2115.143,2139.363,2105.713,2150.5,2149.65,2163.325,2488.109,False,2032.39485
435,,2143.933,2145.953,2150.503,2132.193,2163.4,2153.75,2168.8,2488.109,False,2036.73635
436,,2169.282,2144.083,2171.452,2142.343,2161.1,2155.1,2173.15,2488.109,False,2060.8179
437,,2175.093,2172.373,2184.222,2169.002,2159.3,2156.5,2177.4,2488.109,False,2066.33835
438,,2180.063,2174.853,2185.052,2167.772,2152.4,2152.75,2182.225,2478.379,True,2071.05985
439,,2150.313,2180.052,2184.333,2139.482,2148.8,2152.05,2187.025,2462.669,True,2042.79735
440,,2138.843,2133.913,2141.563,2120.603,2144.1,2153.1,2191.7,2462.669,False,2031.90085
441,,2132.042,2135.502,2168.212,2128.323,2149.1,2159.15,2196.925,2462.669,True,2025.4399
442,,2151.472,2137.323,2153.722,2136.992,2153.7,2165.3,2202.025,2462.669,False,2043.8984
443,,2151.393,2157.333,2173.623,2150.113,2153.1,2170.25,2204.425,2461.469,True,2043.82335
444,,2152.593,2156.473,2161.703,2131.233,2155.3,2177,2204.825,2461.469,False,2044.96335
445,,2158.763,2158.663,2164.183,2153.123,2162.1,2183.85,2206.025,2461.469,True,2050.82485
446,,2134.413,2158.473,2159.383,2131.783,2169.2,2191.2,2206.25,2461.469,False,2027.69235
447,,2165.773,2134.973,2171.393,2132.703,2176.9,2198.3,2205.625,2461.469,False,2057.48435
448,,2195.813,2167.833,2201.713,2167.643,2187.4,2211.7,2206.5,2461.469,False,2086.02235
449,,2192.773,2190.473,2209.453,2186.763,2198.7,2222,2205.9,2461.469,True,2083.13435
450,,2191.233,2194.673,2205.593,2187.393,2205.6,2230.3,2204.925,2461.469,True,2081.67135
451,,2184.023,2196.793,2196.853,2165.073,2213.2,2234.7,2203.925,2461.469,False,2074.82185
452,,2209.943,2187.253,2231.713,2186.753,2219.7,2238.75,2202.9,2461.469,True,2099.44585
453,,2215.883,2224.483,2228.773,2203.053,2236,2238.6,2201.475,2454.889,False,2105.08885
454,,2238.783,2224.803,2241.623,2221.953,2245.3,2232.65,2194.6,2454.889,False,2126.84385
455,,2223.473,2232.533,2245.313,2221.153,2255,2228.2,2189.4,2450.629,False,2112.29935
456,,2261.413,2229.463,2261.473,2225.693,2256.2,2221.3,2184.675,2427.299,False,2148.34235
457,,2267.943,2268.613,2275.833,2255.463,2257.8,2212.95,2180.35,2414.259,False,2154.54585
458,,2269.563,2270.673,2281.113,2261.133,2241.2,2201.3,2173.075,2387.659,False,2156.08485
459,,2241.452,2273.762,2290.742,2229.512,2220,2189.8,2166.55,2380.769,True,2129.3794
460,,2239.792,2238.622,2246.792,2228.992,2201.4,2179.55,2158.575,2380.769,True,2127.8024
461,,2179.922,2237.322,2243.972,2178.912,2186.4,2173.15,2152.075,2380.769,True,2070.9259
462,,2157.982,2185.472,2186.152,2155.282,2168.1,2167.05,2145.1,2380.769,False,2050.0829
463,,2188.642,2165.012,2196.142,2160.752,2161.4,2164.35,2144.25,2380.769,True,2079.2099
464,,2166.073,2180.732,2182.683,2164.012,2159.6,2156.55,2144.675,2380.769,True,2057.76935
465,,2143.723,2163.123,2170.103,2141.153,2157.7,2150.6,2143.85,2380.769,True,2036.53685
466,,2156.053,2146.303,2165.253,2134.423,2159.9,2148.05,2144.875,2380.769,False,2048.25035
467,,2154.513,2151.973,2172.673,2144.583,2166,2147.75,2147.1,2380.769,False,2046.78735
468,,2168.343,2155.713,2186.893,2146.923,2167.3,2144.85,2148.45,2380.769,True,2059.92585
469,,2181.232,2171.052,2186.083,2165.222,2153.5,2143.3,2148.35,2380.769,False,2072.1704
470,,2170.782,2174.442,2191.492,2164.672,2143.5,2137.6,2147.975,2380.769,True,2062.2429
471,,2161.903,2176.552,2186.733,2150.873,2136.2,2131,2147.15,2380.769,True,2053.80785
472,,2079.873,2158.802,2163.233,2077.762,2129.5,2123.15,2149.05,2380.769,True,1975.87935
473,,2116.193,2086.973,2134.793,2086.503,2122.4,2124.15,2154.325,2380.769,True,2010.38335
474,,2131.282,2120.873,2131.282,2101.282,2133.1,2132.8,2164.35,2380.769,False,2024.7179
475,,2146.123,2138.133,2152.463,2134.923,2131.7,2137.1,2173.75,2380.769,True,2038.81685
476,,2132.792,2143.042,2143.202,2118.952,2125.8,2141.7,2180.95,2380.769,True,2026.1524
477,,2129.873,2122.843,2140.383,2109.573,2116.8,2146.45,2189.4,2380.769,False,2023.37935
478,,2119.552,2140.333,2149.442,2115.992,2125.9,2152.05,2198.025,2380.769,True,2013.5744
479,,2102.802,2114.133,2130.593,2090.762,2132.5,2153.4,2204.975,2375.619,True,1997.6619
480,,2092.613,2108.663,2118.792,2088.733,2142.5,2158.35,2213.85,2371.5,False,1987.98235
481,,2149.682,2097.792,2149.682,2095.072,2157.6,2163.3,2222.7,2350.55,False,2042.1979
482,,2170.042,2168.362,2189.392,2161.442,2176.1,2174.95,2231.175,2342.769,True,2061.5399
483,,2159.402,2173.632,2181.432,2136.452,2178.2,2184.5,2233.375,2342.769,False,2051.4319
484,,2187.353,2163.982,2189.093,2159.603,2174.3,2195.9,2234.825,2331.469,True,2077.98535
485,,2183.863,2184.272,2188.603,2161.593,2174.2,2210.4,2238,2290.742,False,2074.66985
486,,2173.913,2190.373,2194.223,2167.913,2169,2220.2,2239.8,2290.742,True,2065.21735
487,,2149.453,2178.973,2180.473,2133.553,2173.8,2232.35,2241.075,2290.742,True,2041.98035
488,,2170.813,2154.113,2180.063,2150.143,2190.8,2244,2244.4,2290.742,True,2062.27235
489,,2147.743,2163.413,2164.703,2137.083,2217.5,2256.55,2248.3,2290.742,False,2040.35585
490,,2216.513,2157.913,2225.213,2150.103,2246.6,2269.35,2252.3,2290.742,False,2105.68735
491,,2246.723,2214.513,2246.723,2194.163,2271.4,2282.1,2253.775,2290.742,False,2134.38685
492,,2284.033,2264.293,2287.873,2250.653,2290.9,2287.4,2251.35,2290.742,False,2169.83135
493,,2314.093,2287.443,2331.703,2286.203,2297.2,2282.25,2247.075,2331.703,True,2198.38835
494,,2280.933,2308.663,2317.423,2274.153,2295.6,2273.75,2243.3,2331.703,True,2166.88635
495,,2310.313,2282.443,2310.313,2276.113,2292.1,2265.6,2238.3,2331.703,False,2194.79735
496,,2308.793,2311.653,2315.583,2293.553,2292.8,2259.4,2234.825,2331.703,True,2193.35335
497,,2278.403,2295.573,2295.853,2274.433,2283.9,2249.8,2228.925,2331.703,False,2164.48285
498,,2288.453,2279.553,2307.473,2278.263,2267.3,2244.8,2224.4,2331.703,True,2174.03035
499,,2286.193,2291.253,2294.323,2276.443,2251.9,2240.05,2221.525,2331.703,False,2171.88335
500,,2267.743,2285.563,2296.523,2262.603,2239.1,2235.25,2219.05,2331.703,True,2154.35585
501,,2221.543,2267.533,2270.193,2221.543,2226,2225.45,2216.675,2331.703,True,2110.46585
502,,2187.343,2212.483,2212.503,2177.123,2215.7,2215.3,2215.225,2331.703,False,2077.97585
503,,2223.163,2202.453,2223.163,2200.223,2222.3,2211.9,2219.15,2331.703,False,2112.00485
504,,2225.713,2227.783,2233.063,2219.933,2228.2,2212.85,2225.125,2331.703,False,2114.42735
505,,2220.783,2219.863,2233.263,2205.973,2231.4,2211,2230.25,2331.703,True,2109.74385
506,,2233.013,2215.923,2233.233,2211.803,2224.9,2210.25,2234.225,2331.703,False,2121.36235
507,,2225.763,2245.683,2257.363,2222.893,2214.9,2208.05,2238.6,2331.703,True,2114.47485
508,,2242.253,2231.893,2248.923,2228.063,2201.5,2204,2239.575,2331.703,True,2130.14035
509,,2190.433,2243.803,2244.133,2187.533,2197.5,2203,2243.225,2331.703,True,2080.91135
510,,2168.423,2187.413,2197.923,2168.423,2190.6,2202.85,2245.475,2331.703,True,2060.00185
511,,2173.653,2165.993,2182.463,2156.463,2195.6,2207.9,2250.325,2331.703,False,2064.97035
512,,2203.823,2178.493,2205.973,2175.883,2201.2,2215.15,2255.925,2331.703,False,2093.63185
513,,2209.453,2211.843,2227.263,2201.563,2206.5,2226.4,2263.625,2331.703,True,2098.98035
514,,2210.023,2208.943,2215.903,2193.803,2208.5,2237.4,2270.9,2331.703,True,2099.52185
515,,2192.843,2212.853,2214.123,2179.913,2215.1,2249.5,2278.25,2331.703,False,2083.20085
516,,2207.003,2193.683,2222.073,2183.603,2220.2,2258.2,2286.025,2331.703,False,2096.65285
517,,2216.523,2204.853,2224.493,2200.223,2229.1,2269.15,2296.675,2331.703,False,2105.69685
518,,2236.973,2222.223,2258.893,2220.803,2246.3,2275.15,2306.925,2331.703,False,2125.12435
519,,2240.643,2241.913,2262.583,2228.423,2266.3,2283.45,2316.45,2331.703,True,2128.61085
520,,2222.313,2238.003,2246.793,2218.653,2283.9,2288.1,2327.025,2331.703,False,2111.19735
