,date,open,close,high,low,ma5,ma10,ma20,rolling_low,stop_loss,earnings,ma5_up_10,ma_cross_earnings
672, 2013/05/23,1035.31,1042.9,1061.53,1033.12,1046.275,1021.331,978.203,903.67,983.5445,-51.7655,,
673, 2013/05/22,1067.44,1039.81,1067.5,1036.31,1039.588,1016.25,971.856,903.67,1014.068,-53.372,,
674, 2013/05/21,1049.6,1073.58,1074.89,1045.46,1034.162,1010.281,964.478,903.67,997.12,-52.48,,
675, 2013/05/20,1025.17,1051.65,1052.7,1025.17,1014.713,998.669,954.472,903.67,973.9115,-51.2585,,
676, 2013/05/17,1006.47,1023.4,1029.11,1004.42,1003.412,989.306,945.269,903.67,956.1465,-50.3235,,
677, 2013/05/16,1010.95,1009.53,1034.35,999.49,996.388,980.881,936.397,903.67,960.4025,-50.5475,,
678, 2013/05/15,976.95,1012.66,1012.67,976.95,992.912,971.3,927.741,903.67,928.1025,-48.8475,,
679, 2013/05/14,992.62,976.33,992.62,971.35,986.4,958.969,919.438,903.67,942.989,-49.631,,
680, 2013/05/13,989.37,995.11,995.25,978.72,982.625,951.7,913.009,903.67,939.9015,-49.4685,,
681, 2013/05/10,989.15,988.3,996.59,977.43,975.2,944.525,905.778,903.67,939.6925,-49.4575,,
682, 2013/05/09,978.94,992.16,994.27,978.07,965.375,935.075,899.463,903.67,929.993,-48.947,,
683, 2013/05/08,960.98,980.08,980.08,960.7,949.688,927.463,892.531,903.67,912.931,-48.049,,
684, 2013/05/07,956.42,957.44,964.71,949.84,931.537,918.675,885.281,903.67,908.599,-47.821,,
685, 2013/05/06,941.09,958.02,962.63,941.09,920.775,910.275,879.669,903.67,894.0355,285.379,,
686, 2013/05/03,916.01,939.21,940.28,916.01,913.85,901.231,875.619,903.67,870.2095,337.869,,
687, 2013/05/02,887.08,913.65,914.17,883.79,904.775,891.912,871.981,883.79,842.726,391.579,,
688, 2013/04/26,902.0,889.38,904.3,886.4,905.237,884.181,869.672,883.79,856.9,374.24,,
689, 2013/04/25,924.22,903.63,937.56,903.61,905.813,879.906,869.341,883.79,878.009,354.059,,
690, 2013/04/24,894.69,923.41,925.01,894.69,899.775,874.319,867.978,883.79,849.9555,363.889,,
691, 2013/04/23,916.42,893.79,916.54,892.11,888.612,867.031,865.897,883.79,870.599,363.419,,
692, 2013/04/22,890.93,916.02,916.02,889.26,879.05,863.85,865.306,883.79,846.3835,399.099,,
693, 2013/04/19,874.88,892.21,895.87,874.88,863.125,857.6,863.644,874.88,831.136,441.979,True,441.9789999999999
694, 2013/04/18,862.7,873.48,876.0,860.72,854.0,851.888,862.344,860.72,819.565,439.449,,
695, 2013/04/17,845.09,867.51,867.51,844.92,848.862,849.063,860.806,844.92,802.8355,438.119,,
696, 2013/04/16,828.94,846.05,846.05,824.84,845.45,850.006,860.034,824.84,787.493,437.599,,
697, 2013/04/15,844.11,836.34,845.75,834.01,848.65,852.05,860.431,824.84,801.9045,413.149,,
698, 2013/04/12,847.2,846.61,854.22,845.85,852.075,855.162,860.713,824.84,804.84,444.699,,
699, 2013/04/11,853.14,847.78,855.96,847.39,849.775,858.775,860.084,824.84,810.483,466.369,,
700, 2013/04/10,861.27,850.53,861.91,843.1,849.263,861.638,859.691,824.84,818.2065,465.169,,
701, 2013/04/09,854.51,861.99,864.12,853.94,854.563,864.763,860.622,824.84,811.7845,481.679,,
702, 2013/04/08,824.78,853.48,853.62,817.35,855.45,866.763,860.756,817.35,783.541,539.069,,
703, 2013/04/03,842.36,835.14,845.49,827.27,858.25,869.688,861.95,817.35,800.242,535.059,,
704, 2013/04/02,875.33,845.16,883.15,843.21,867.775,872.8,865.338,817.35,831.5635,-43.7665,,
705, 2013/04/01,866.65,877.0,879.92,865.98,874.013,872.55,867.484,817.35,823.3175,-43.3325,,
706, 2013/03/29,868.09,866.46,872.78,860.96,874.963,870.063,866.809,817.35,824.6855,-43.4045,,
707, 2013/03/28,877.85,867.51,877.85,861.65,878.075,868.813,867.731,817.35,833.9575,-43.8925,,
708, 2013/03/27,876.55,882.75,885.77,874.25,881.125,866.263,867.412,817.35,832.7225,-43.8275,,
709, 2013/03/26,878.56,876.36,879.85,862.67,877.825,861.394,865.578,817.35,834.632,-43.928,,
710, 2013/03/25,882.75,881.76,884.85,874.01,871.088,857.744,864.319,817.35,838.6125,-44.1375,,
711, 2013/03/22,881.9,882.0,884.24,876.92,865.162,856.481,863.019,817.35,837.805,-44.095,True,-44.09500000000003
712, 2013/03/21,867.9,882.73,885.98,866.68,859.55,854.75,860.856,817.35,824.505,-43.395,,
713, 2013/03/20,842.71,866.27,866.27,842.58,851.4,854.213,858.681,817.35,800.5745,483.47,,
714, 2013/03/19,850.06,842.69,854.25,829.19,844.963,857.875,857.912,817.35,807.557,477.92,,
715, 2013/03/18,852.15,852.12,862.82,850.1,844.4,862.419,856.766,817.35,809.5425,502.9,,
716, 2013/03/15,841.71,853.91,867.87,839.58,847.8,863.556,855.922,817.35,799.6245,486.09,,
717, 2013/03/14,832.29,842.04,845.6,831.57,849.95,866.65,854.378,817.35,790.6755,498.21,,
718, 2013/03/13,835.46,834.05,836.28,821.35,857.025,868.563,852.556,817.35,793.687,532.5,,
719, 2013/03/12,869.72,839.84,873.47,828.04,870.787,869.763,850.416,817.35,826.234,-43.486,,
720, 2013/03/11,863.12,869.15,872.18,858.04,880.438,870.894,847.472,817.35,819.964,-43.156,,
721, 2013/03/08,877.73,864.7,882.14,861.81,879.313,869.556,842.609,817.35,833.8435,-43.8865,,
722, 2013/03/07,902.41,877.34,902.41,867.87,883.35,866.963,838.494,817.35,857.2895,-45.1205,,
723, 2013/03/06,890.23,902.9,905.16,890.23,880.1,863.15,833.425,817.35,845.7185,-44.5115,,
724, 2013/03/05,861.23,888.1,888.32,857.54,868.737,857.95,827.466,817.35,818.1685,-43.0615,,
725, 2013/03/04,880.25,863.5,888.79,855.05,861.35,851.112,822.644,817.35,836.2375,-44.0125,,
726, 2013/03/01,860.8,884.89,885.18,859.83,859.8,848.287,818.706,817.35,817.76,-43.04,,
727, 2013/02/28,846.34,861.1,861.1,844.2,850.575,842.106,812.606,817.35,804.023,587.68,,
728, 2013/02/27,852.13,846.09,856.12,835.94,846.2,836.55,807.441,817.35,809.5235,584.73,,
729, 2013/02/26,853.28,851.22,865.8,849.94,847.162,831.069,804.063,817.35,810.616,545.99,,
730, 2013/02/25,838.88,855.69,857.85,838.88,840.875,824.05,800.259,817.35,796.936,556.93,,
731, 2013/02/22,837.13,838.76,848.16,836.87,836.775,815.662,797.103,817.35,795.2735,569.94,,
732, 2013/02/21,846.64,839.3,853.27,829.6,833.638,810.025,794.534,817.35,804.308,613.97,,
733, 2013/02/20,819.03,850.86,850.86,819.03,826.9,803.7,790.987,817.35,778.0785,643.5,,
734, 2013/02/19,834.97,819.71,835.41,816.96,814.975,796.981,787.169,816.96,793.2215,629.61,,
735, 2013/02/18,829.66,835.28,835.66,825.95,807.225,794.175,785.112,816.96,788.177,630.79,,
736, 2013/02/08,804.96,823.03,824.31,804.96,794.55,789.125,781.375,804.96,764.712,660.18,,
737, 2013/02/07,792.86,805.59,806.31,789.37,786.412,783.106,776.803,789.37,753.217,642.03,,
738, 2013/02/06,781.32,791.26,794.5,781.32,780.5,778.331,773.584,781.32,742.254,633.34,,
739, 2013/02/05,768.41,780.98,781.57,765.97,778.987,777.056,770.747,765.97,729.9895,697.58,,
740, 2013/02/04,783.74,771.9,786.56,767.85,781.125,776.469,768.353,765.97,744.553,688.95,,
741, 2013/02/01,775.11,782.36,785.52,772.94,783.7,778.544,765.666,765.97,736.3545,764.92,True,764.92
742, 2013/01/31,784.11,776.01,784.11,771.15,779.8,779.044,761.813,765.97,744.9045,735.56,,
743, 2013/01/30,791.96,783.68,792.77,778.3,776.162,778.275,758.706,765.97,752.362,723.2,,
744, 2013/01/29,785.76,791.67,795.07,785.76,775.125,777.356,754.906,765.97,746.472,758.64,,
745, 2013/01/28,764.09,784.76,784.76,764.09,771.813,776.05,750.3,764.09,725.8855,781.249,,
746, 2013/01/25,757.61,762.85,766.78,756.61,773.388,773.625,746.516,756.61,719.7295,801.01,,
747, 2013/01/24,778.64,757.87,784.32,750.36,778.287,770.5,743.078,750.36,739.708,737.14,,
748, 2013/01/23,773.74,778.48,779.56,765.36,780.388,768.838,739.175,750.36,735.053,711.39,,
749, 2013/01/22,792.31,775.14,792.55,769.09,779.588,764.438,733.656,750.36,752.6945,-39.6155,,
750, 2013/01/21,788.07,792.6,793.23,783.42,780.287,760.237,727.816,750.36,748.6665,739.08,,
751, 2013/01/18,771.31,787.39,787.5,771.31,773.862,752.787,720.787,750.36,732.7445,782.11,,
752, 2013/01/17,773.79,768.31,775.82,767.49,762.713,744.581,713.722,750.36,735.1005,758.899,,
753, 2013/01/16,777.04,774.49,779.93,762.04,757.287,739.138,707.787,750.36,738.188,718.939,,
754, 2013/01/15,763.63,778.6,781.42,763.63,749.287,732.456,701.875,750.36,725.4485,732.9,,
755, 2013/01/14,735.65,760.55,761.73,735.18,740.188,724.55,694.55,735.18,698.8675,735.69,,
756, 2013/01/11,740.9,731.59,746.04,730.4,731.713,719.406,688.503,730.4,703.855,736.77,,
757, 2013/01/10,734.31,741.18,743.55,734.31,726.45,715.656,683.978,730.4,697.5945,750.12,,
758, 2013/01/09,732.01,734.51,740.64,727.91,720.987,709.513,679.234,727.91,695.4095,729.52,,
759, 2013/01/08,718.43,733.14,735.34,716.3,715.625,702.875,674.384,716.3,682.5085,713.31,,
760, 2013/01/07,704.37,718.12,718.12,702.39,708.912,695.394,668.944,702.39,669.1515,702.78,,
761, 2013/01/04,717.3,705.34,718.39,699.17,707.1,688.787,664.278,699.17,681.435,655.44,,
762, 2012/12/31,708.24,713.86,713.86,703.62,704.862,682.862,659.053,699.17,672.828,687.27,,
763, 2012/12/28,698.91,707.67,707.67,694.77,698.037,676.438,653.044,694.77,663.9645,696.25,,
764, 2012/12/27,709.91,699.57,712.85,699.37,690.125,671.294,647.997,694.77,674.4145,705.41,,
765, 2012/12/26,693.29,709.08,709.08,691.99,681.875,664.55,643.178,691.99,658.6255,707.63,,
766, 2012/12/25,679.57,694.12,695.91,678.82,670.475,657.6,638.109,678.82,645.5915,683.22,,
767, 2012/12/24,666.28,679.76,679.76,665.88,660.862,652.3,634.216,665.88,632.966,687.02,,
768, 2012/12/21,658.54,668.09,670.81,655.63,654.838,648.956,632.172,655.63,625.613,721.7,,
769, 2012/12/20,652.04,658.31,658.31,648.49,652.463,645.894,631.338,648.49,619.438,752.98,,
770, 2012/12/19,645.14,652.1,654.41,644.97,647.225,642.494,631.013,644.97,612.883,707.14,,
771, 2012/12/18,648.56,646.05,654.35,643.05,644.725,639.769,631.412,643.05,616.132,674.77,,
772, 2012/12/17,656.75,649.61,658.39,646.27,643.737,635.244,631.941,643.05,623.9125,696.09,,
773, 2012/12/14,631.45,656.22,656.59,631.22,643.075,629.65,632.306,631.22,599.8775,701.55,,
774, 2012/12/13,638.09,632.18,641.17,631.19,639.325,624.7,632.303,631.19,606.1855,666.35,,
775, 2012/12/12,639.91,639.51,640.93,631.14,637.763,621.806,633.656,631.14,607.9145,668.08,,
776, 2012/12/11,645.25,641.17,646.79,640.69,634.813,618.619,634.938,631.14,612.9875,649.05,,
777, 2012/12/10,638.24,646.32,647.54,636.17,626.75,616.131,636.248,631.14,606.328,631.3,True,631.3
778, 2012/12/07,624.15,637.49,638.17,622.22,616.225,615.388,637.763,622.22,592.9425,664.19,,
779, 2012/12/06,625.16,624.32,630.22,619.49,610.075,616.781,639.522,619.49,593.902,633.66,,
780, 2012/12/05,599.45,624.82,627.85,597.76,605.85,619.531,642.098,597.76,569.4775,643.36,,
781, 2012/12/04,592.4,600.8,601.5,585.44,602.425,623.056,645.345,585.44,562.78,661.31,,
782, 2012/12/03,605.6,593.66,607.25,593.2,605.513,628.638,649.83,585.44,575.32,650.48,,
783, 2012/11/30,602.95,606.77,608.54,601.05,614.55,634.963,654.789,585.44,572.8025,653.05,,
784, 2012/11/29,607.17,603.17,611.89,601.18,623.487,639.906,659.52,585.44,576.8115,660.5,,
785, 2012/11/28,611.91,607.67,611.91,605.69,633.213,645.506,664.45,585.44,581.3145,668.05,,
786, 2012/11/27,635.26,616.28,635.26,615.59,643.688,651.256,668.648,585.44,603.497,-31.763,,
787, 2012/11/26,651.06,638.88,651.06,638.38,651.763,656.366,672.316,585.44,618.507,-32.553,,
788, 2012/11/23,652.94,651.43,656.36,650.27,655.375,660.138,674.778,585.44,620.293,-32.647,,
789, 2012/11/22,659.13,651.83,659.2,650.39,656.325,662.263,676.472,585.44,626.1735,-32.9565,,
790, 2012/11/21,656.44,660.03,661.89,646.64,657.8,664.666,678.755,585.44,623.618,-32.822,,
791, 2012/11/20,657.4,656.61,661.24,656.08,658.825,667.634,681.139,585.44,624.53,-32.87,,
792, 2012/11/19,654.78,656.94,657.38,647.87,660.969,671.022,683.87,585.44,622.041,-32.739,,
793, 2012/11/16,659.38,656.2,660.11,653.02,664.9,674.616,687.237,585.44,626.411,-32.969,,
794, 2012/11/15,662.9,659.21,667.87,657.35,668.2,679.134,690.4,585.44,629.755,-33.145,,
795, 2012/11/14,666.4,665.19,667.78,657.58,671.531,683.394,693.467,585.44,633.08,-33.32,,
796, 2012/11/13,676.26,667.33,676.38,666.34,676.444,686.041,695.662,585.44,642.447,-33.813,,
797, 2012/11/12,674.76,676.6,681.3,671.63,681.075,688.266,697.564,585.44,641.022,-33.738,,
798, 2012/11/09,674.59,672.67,679.02,671.69,684.331,689.419,698.833,585.44,640.8605,-33.7295,,
799, 2012/11/08,684.89,675.85,685.45,675.76,690.069,690.681,700.642,585.44,650.6455,-34.2445,,
800, 2012/11/07,689.79,689.75,692.58,686.61,695.256,692.844,702.439,585.44,655.3005,-34.4895,True,-34.48950000000002
801, 2012/11/06,693.36,690.5,693.37,679.96,695.638,694.644,704.045,585.44,658.692,-34.668,,
802, 2012/11/05,700.11,692.87,703.46,690.94,695.456,696.719,705.155,585.44,665.1045,-35.0055,,
803, 2012/11/02,702.03,701.38,703.13,697.06,694.506,699.859,705.05,585.44,666.9285,-35.1015,,
804, 2012/11/01,692.06,701.78,702.95,692.06,691.294,701.666,704.463,585.44,657.457,-34.603,,
805, 2012/10/31,689.63,691.65,691.65,685.05,690.431,703.541,703.222,585.44,655.1485,-34.4815,,
806, 2012/10/30,688.51,689.61,694.67,687.79,693.65,705.284,701.714,585.44,654.0845,-34.4255,,
807, 2012/10/29,684.34,688.12,691.6,682.76,697.981,706.862,701.35,585.44,650.123,-34.217,,
808, 2012/10/26,695.89,685.33,697.46,680.91,705.213,708.247,701.461,585.44,661.0955,-34.7945,,
809, 2012/10/25,707.88,697.44,710.98,696.45,712.037,710.603,701.753,585.44,672.486,-35.394,,
810, 2012/10/24,707.31,707.75,713.96,704.41,716.65,712.034,702.214,585.44,671.9445,-35.3655,,
811, 2012/10/23,723.83,711.26,725.38,710.55,716.919,713.447,703.239,585.44,687.6385,-36.1915,,
812, 2012/10/22,716.53,724.28,724.29,714.7,715.744,713.591,703.856,585.44,680.7035,-35.8265,,
813, 2012/10/19,720.85,719.45,722.61,715.92,711.281,710.241,703.85,585.44,684.8075,-36.0425,,
814, 2012/10/18,709.29,720.52,721.68,709.29,709.169,707.259,705.102,585.44,673.8255,-35.4645,,
815, 2012/10/17,706.09,709.09,711.41,701.64,707.419,702.903,706.57,585.44,670.7855,-35.3045,,
816, 2012/10/16,700.94,705.39,711.87,698.97,709.975,698.144,709.241,585.44,665.893,-35.047,,
817, 2012/10/15,706.23,701.96,707.13,694.12,711.438,695.838,712.058,585.44,670.9185,-35.3115,,
818, 2012/10/12,711.83,708.87,721.26,700.97,709.2,694.675,715.075,585.44,676.2385,-35.5915,,
819, 2012/10/11,720.39,711.8,724.7,711.63,705.35,692.903,717.605,585.44,684.3705,-36.0195,True,-36.019499999999994
820, 2012/10/10,712.15,721.85,722.52,709.92,698.388,692.394,719.003,585.44,676.5425,-35.6075,,
821, 2012/10/09,691.39,712.7,712.78,691.39,686.313,693.031,719.441,585.44,656.8205,-34.5695,,
822, 2012/10/08,690.35,690.77,693.64,686.27,680.237,694.122,719.942,585.44,655.8325,-34.5175,,
823, 2012/09/28,674.19,689.64,691.06,671.61,680.15,697.459,721.595,585.44,640.4805,-33.7095,,
824, 2012/09/27,662.78,676.96,680.48,662.78,680.456,702.944,722.447,585.44,629.641,-33.139,,
825, 2012/09/26,680.47,661.49,682.67,660.12,686.4,710.237,723.8,585.44,646.4465,-34.0235,,
826, 2012/09/25,688.21,682.34,693.76,680.65,699.75,720.338,727.072,585.44,653.7995,-34.4105,,
827, 2012/09/24,685.99,690.34,695.19,678.35,708.006,728.278,729.338,585.44,651.6905,-34.2995,,
828, 2012/09/21,703.42,691.14,706.52,689.54,714.769,735.475,730.948,585.44,668.249,-35.171,,
829, 2012/09/20,727.96,706.69,727.96,704.91,725.431,742.306,733.056,585.44,691.562,-36.398,,
830, 2012/09/19,724.89,728.25,730.3,723.64,734.075,745.612,735.25,585.44,688.6455,-36.2445,,
831, 2012/09/18,722.38,723.61,730.36,720.45,740.925,745.85,736.18,585.44,686.261,-36.119,,
832, 2012/09/17,742.69,724.15,742.69,724.15,748.55,745.763,737.447,585.44,705.5555,-37.1345,,
833, 2012/09/14,753.6,744.47,756.2,738.95,756.181,745.731,737.783,585.44,715.92,-37.68,,
834, 2012/09/13,761.78,749.89,764.36,749.89,759.181,741.95,736.612,585.44,723.691,-38.089,,
835, 2012/09/12,763.05,762.51,766.52,754.32,757.15,737.362,735.294,585.44,724.8975,-38.1525,,
836, 2012/09/11,761.55,761.73,762.51,756.77,750.775,733.806,733.655,585.44,723.4725,-38.0775,,
837, 2012/09/10,759.69,762.31,765.31,756.03,742.975,730.397,732.386,585.44,721.7055,-37.9845,,
838, 2012/09/07,744.65,759.46,764.45,744.24,735.281,726.422,730.653,585.44,707.4175,-37.2325,True,-37.23250000000007
839, 2012/09/06,732.46,739.74,739.74,731.24,724.719,723.806,729.833,585.44,695.837,-36.623,,
840, 2012/09/05,721.07,730.62,732.77,719.34,717.575,724.888,730.005,585.44,685.0165,-36.0535,,
841, 2012/09/04,724.7,722.72,732.36,721.52,716.838,726.509,729.977,585.44,688.465,-36.235,,
842, 2012/09/03,703.81,723.87,725.17,701.7,717.819,729.131,730.642,585.44,668.6195,-35.1905,,
843, 2012/08/31,701.37,706.63,710.02,698.62,717.563,729.834,730.97,585.44,666.3015,-35.0685,,
844, 2012/08/30,727.21,704.04,729.05,692.14,722.894,731.275,731.234,585.44,690.8495,-36.3605,,
845, 2012/08/29,726.7,726.94,736.74,722.82,732.2,733.225,730.581,585.44,690.365,-36.335,,
846, 2012/08/28,720.83,727.62,733.13,717.53,736.181,733.503,728.709,585.44,684.7885,-36.0415,,
847, 2012/08/27,731.67,722.57,731.67,721.2,740.444,734.375,726.177,585.44,695.0865,-36.5835,,
848, 2012/08/24,747.73,733.31,750.36,733.31,742.106,734.884,724.472,585.44,710.3435,-37.3865,True,-37.38650000000007
849, 2012/08/23,745.47,750.56,751.71,741.38,739.656,735.859,722.984,585.44,708.1965,-37.2735,,
850, 2012/08/22,749.0,746.85,756.53,743.61,734.25,735.122,720.794,585.44,711.55,-37.45,,
851, 2012/08/21,730.29,748.94,752.78,729.99,730.825,733.444,718.866,585.44,693.7755,-36.5145,,
852, 2012/08/20,718.14,730.87,732.67,713.15,728.306,732.153,716.739,585.44,682.233,-35.907,,
853, 2012/08/17,721.33,721.05,723.2,714.02,727.662,732.106,715.423,585.44,685.2635,-36.0665,,
854, 2012/08/16,728.66,723.53,730.13,720.72,732.063,731.194,714.683,585.44,692.227,-36.433,,
855, 2012/08/15,734.87,729.73,736.28,728.49,735.994,727.938,713.966,585.44,698.1265,-36.7435,,
856, 2012/08/14,726.84,736.35,736.45,714.65,736.063,723.916,712.586,585.44,690.498,-36.342,,
857, 2012/08/13,742.38,727.64,742.38,726.93,736.0,717.978,710.619,585.44,705.261,-37.119,,
858, 2012/08/10,743.29,743.07,744.84,736.55,736.55,714.059,708.806,585.44,706.1255,-37.1645,,
859, 2012/08/09,729.5,743.2,743.23,727.7,730.325,710.109,707.942,585.44,693.025,-36.475,,
860, 2012/08/08,734.88,730.07,734.88,723.98,719.881,706.466,707.498,585.44,698.136,-36.744,True,-36.74400000000003
861, 2012/08/07,729.63,736.01,737.58,729.44,711.769,704.287,706.961,585.44,693.1485,-36.4815,,
862, 2012/08/06,708.26,730.42,731.39,706.83,699.956,701.325,705.836,585.44,672.847,-35.413,,
863, 2012/08/03,691.79,711.93,711.93,690.26,691.569,698.741,705.43,585.44,657.2005,-34.5895,,
864, 2012/08/02,688.33,690.98,694.83,684.2,689.894,698.172,706.697,585.44,653.9135,-34.4165,,
865, 2012/08/01,677.53,689.49,694.54,676.34,693.05,699.994,708.364,585.44,643.6535,-33.8765,,
866, 2012/07/31,686.54,676.96,687.69,672.28,696.806,701.256,710.87,585.44,652.213,-34.327,,
867, 2012/07/30,703.7,688.47,707.63,685.84,702.694,703.259,714.217,585.44,668.515,-35.185,,
868, 2012/07/27,707.97,703.58,711.57,698.18,705.912,703.553,716.853,585.44,672.5715,-35.3985,True,-35.39850000000001
869, 2012/07/26,707.77,706.73,717.76,704.97,706.45,705.775,718.008,585.44,672.3815,-35.3885,,
870, 2012/07/25,704.7,708.3,715.97,703.35,706.938,708.531,718.228,585.44,669.465,-35.235,,
871, 2012/07/24,700.58,706.4,712.11,698.39,705.706,709.634,718.761,585.44,665.551,-35.029,,
872, 2012/07/23,703.2,704.57,708.21,697.69,703.825,710.347,719.236,585.44,668.04,-35.16,,
873, 2012/07/20,707.83,706.25,714.15,704.87,701.194,712.119,720.037,585.44,672.4385,-35.3915,,
874, 2012/07/19,701.23,709.17,714.92,698.48,705.1,715.222,721.678,585.44,666.1685,-35.0615,,
875, 2012/07/18,695.92,702.14,702.17,684.3,710.125,716.734,723.638,585.44,661.124,-34.796,,
876, 2012/07/17,687.74,697.0,697.0,686.11,713.563,720.484,725.906,585.44,653.353,-34.387,,
877, 2012/07/16,722.82,691.39,722.82,691.23,716.869,725.175,728.705,585.44,686.679,-36.141,,
878, 2012/07/13,731.49,725.79,736.46,722.65,723.044,730.153,731.248,585.44,694.9155,-36.5745,,
879, 2012/07/12,718.62,734.32,735.7,717.2,725.344,730.241,732.008,585.44,682.689,-35.931,,
880, 2012/07/11,710.89,719.3,719.3,706.72,723.344,727.925,732.617,585.44,675.3455,-35.5445,,
881, 2012/07/10,719.89,713.53,721.81,710.73,727.406,727.888,733.417,585.44,683.8955,-35.9945,,
882, 2012/07/09,733.66,722.28,737.79,721.6,733.481,728.125,734.466,585.44,696.977,-36.683,,
883, 2012/07/06,727.69,737.29,737.69,712.44,737.263,727.956,734.047,585.44,691.3055,-36.3845,,
884, 2012/07/05,738.49,724.31,738.49,721.36,735.138,728.134,732.755,585.44,701.5655,-36.9245,True,-36.92450000000008
885, 2012/07/04,744.7,739.62,747.84,736.9,732.506,730.541,732.302,585.44,707.465,-37.235,,
886, 2012/07/03,742.2,743.9,751.36,739.92,728.369,731.328,731.116,585.44,705.09,-37.11,,
887, 2012/07/02,730.77,741.19,744.96,730.76,722.769,732.234,729.777,585.44,694.2315,-36.5385,,
888, 2012/06/29,708.11,726.68,726.68,705.86,718.65,732.344,729.43,585.44,672.7045,-35.4055,,
889, 2012/06/28,719.09,711.14,723.07,710.9,721.131,733.775,729.819,585.44,683.1355,-35.9545,,
890, 2012/06/27,715.52,718.93,728.54,715.38,728.575,737.309,730.62,585.44,679.744,-35.776,,
891, 2012/06/26,716.3,715.92,719.33,703.03,734.287,738.947,730.697,585.44,680.485,-35.815,,
892, 2012/06/25,736.18,720.6,736.18,720.47,741.7,740.806,730.225,585.44,699.371,-36.809,,
893, 2012/06/21,746.61,739.05,746.61,732.17,746.037,740.138,729.331,585.44,709.2795,-37.3305,,
894, 2012/06/20,747.64,748.39,751.9,746.03,746.419,737.375,728.008,585.44,710.258,-37.382,,
895, 2012/06/19,751.27,747.49,752.77,746.09,746.044,734.063,726.239,585.44,713.7065,-37.5635,,
896, 2012/06/18,744.05,752.98,753.77,744.05,743.606,730.903,724.597,585.44,706.8475,-37.2025,,
897, 2012/06/15,742.38,742.27,747.3,733.33,739.912,727.319,722.189,585.44,705.261,-37.119,,
898, 2012/06/14,745.76,740.97,750.28,739.91,734.237,726.516,720.386,585.44,708.472,-37.288,True,-37.28800000000001
899, 2012/06/13,735.6,746.51,746.51,735.6,728.331,725.862,719.147,585.44,698.82,-36.78,,
900, 2012/06/12,731.04,735.29,739.02,729.71,722.081,723.931,717.319,585.44,694.488,-36.552,,
901, 2012/06/11,714.12,734.5,734.5,714.12,718.2,722.447,716.559,585.44,678.414,-35.706,,
902, 2012/06/08,716.42,713.92,721.36,710.27,714.725,719.644,715.828,585.44,680.599,-35.821,,
903, 2012/06/07,721.56,711.43,725.29,709.17,718.794,718.525,716.188,585.44,685.482,-36.078,,
904, 2012/06/06,717.13,715.24,722.36,711.19,723.394,718.641,716.98,585.44,681.2735,-35.8565,,
905, 2012/06/05,718.11,715.93,721.57,713.58,725.781,718.416,717.184,585.44,682.2045,-35.9055,,
906, 2012/06/04,721.68,717.1,734.26,717.04,726.694,718.291,717.975,585.44,685.596,-36.084,,
907, 2012/06/01,733.62,734.26,739.93,730.0,724.563,717.059,718.772,585.44,696.939,-36.681,,
908, 2012/05/31,724.461,734.451,740.491,721.711,718.256,714.256,717.719,585.44,688.23795,-36.22305,,
909, 2012/05/30,720.57,727.19,731.281,719.141,713.888,712.431,715.963,585.44,684.5415,-36.0285,True,-36.02850000000001
910, 2012/05/29,705.791,720.451,721.731,704.201,711.05,710.706,714.283,585.44,670.50145,-35.28955,,
911, 2012/05/28,699.641,706.471,707.49,686.07,709.888,710.672,712.516,585.44,664.65895,-34.98205,,
912, 2012/05/25,713.041,702.731,714.901,700.621,709.556,712.013,711.114,585.44,677.38895,-35.65205,,
913, 2012/05/24,711.69,712.581,718.021,710.07,710.256,713.85,710.105,585.44,676.1055,-35.5845,,
914, 2012/05/23,715.031,713.021,717.201,705.201,710.975,715.319,708.552,585.44,679.27945,-35.75155,,
915, 2012/05/22,706.921,714.661,714.911,706.921,710.362,715.953,707.423,585.44,671.57495,-35.34605,,
916, 2012/05/21,705.871,704.801,709.681,698.811,711.456,717.659,708.127,585.44,670.57745,-35.29355,,
917, 2012/05/18,711.69,706.221,717.271,705.25,714.469,720.484,709.142,585.44,676.1055,-35.5845,,
918, 2012/05/17,709.5,716.17,718.44,703.93,717.444,721.181,710.003,585.44,674.025,-35.475,,
919, 2012/05/16,718.711,709.961,722.211,709.88,719.662,719.494,709.652,585.44,682.77545,-35.93555,,
920, 2012/05/15,714.581,720.12,720.211,709.63,721.544,717.859,709.966,585.44,678.85195,-35.72905,,
921, 2012/05/14,725.521,719.87,729.671,717.94,723.862,714.359,709.908,585.44,689.24495,-36.27605,,
922, 2012/05/11,726.56,721.081,730.831,720.93,726.5,710.216,709.57,585.44,690.232,-36.328,,
923, 2012/05/10,718.24,727.29,730.78,718.24,724.919,706.359,708.439,585.44,682.328,-35.912,,
924, 2012/05/09,727.6,719.35,727.7,718.72,719.325,701.784,706.934,585.44,691.22,-36.38,,
925, 2012/05/08,733.83,731.72,738.52,730.55,714.175,698.894,705.453,585.44,697.1385,-36.6915,True,-36.69150000000002
926, 2012/05/07,710.98,733.05,733.05,709.87,704.856,698.594,703.963,585.44,675.431,-35.549,,
927, 2012/05/04,699.88,713.19,713.84,699.88,693.931,697.8,702.197,585.44,664.886,-34.994,,
928, 2012/05/03,693.4,699.31,699.41,690.76,687.8,698.825,700.463,585.44,658.73,-34.67,,
