,date,open,close,high,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,magtma,gt_ma,lt_ma,ma_up,ma_down,ma_crossup,kdj_up,kdj_down,all,earning,stoploss_point,stoploss,earning_with_stoploss
860, 2012/08/08,4435.744,4415.054,4443.624,4392.124,4347.6,4298.3,4350.9,-39.084,-60.23,42.292,False,True,True,True,False,True,True,False,False,0.0,3992.1696,0.0,0.0
861, 2012/08/07,4389.494,4436.813,4436.813,4384.884,4311.8,4291.85,4355.225,-49.632,-65.517,31.769,False,True,True,True,False,False,True,False,False,0.0,3950.5446,0.0,0.0
862, 2012/08/06,4277.594,4389.924,4390.224,4271.834,4260.0,4284.8,4356.9,-64.589,-69.488,9.798,False,False,True,False,True,False,False,True,False,0.0,3849.8346,0.0,0.0
863, 2012/08/03,4215.864,4288.844,4288.844,4202.144,4226.7,4277.25,4362.75,-77.965,-70.712,-14.506,False,False,True,False,True,False,False,True,False,0.0,3794.2776,0.0,0.0
864, 2012/08/02,4229.904,4207.534,4250.424,4187.214,4226.9,4283.95,4376.725,-83.613,-68.899,-29.428,False,False,True,False,True,False,False,True,False,0.0,3806.9136,0.0,0.0
865, 2012/08/01,4171.634,4235.624,4262.394,4170.064,4249.0,4304.05,4389.55,-81.327,-65.221,-32.212,False,False,True,False,True,False,False,True,False,0.0,3754.4706,0.0,0.0
866, 2012/07/31,4219.134,4178.344,4229.074,4154.504,4271.9,4318.35,4404.6,-80.085,-61.194,-37.781,False,False,True,False,True,False,False,True,False,0.0,3797.2206,0.0,0.0
867, 2012/07/30,4282.904,4223.534,4311.074,4213.054,4309.6,4338.9,4424.3,-71.503,-56.472,-30.063,False,False,True,False,True,False,False,True,False,0.0,3854.6136,0.0,0.0
868, 2012/07/27,4324.054,4289.394,4339.614,4274.034,4327.8,4354.0,4440.625,-64.111,-52.714,-22.794,False,False,True,False,True,False,False,True,False,0.0,3891.6486,0.0,0.0
869, 2012/07/26,4348.384,4318.084,4371.224,4315.354,4341.0,4379.2,4450.025,-60.449,-49.865,-21.168,False,False,True,False,True,False,False,True,False,0.0,3913.5456,0.0,0.0
870, 2012/07/25,4356.124,4350.344,4382.474,4344.074,4359.1,4403.5,4455.275,-57.817,-47.219,-21.197,False,False,True,False,True,False,False,True,False,0.0,3920.5116,0.0,0.0
871, 2012/07/24,4294.074,4366.414,4379.894,4288.444,4364.8,4418.6,4461.225,-56.901,-44.569,-24.665,False,False,True,False,True,False,False,True,False,0.0,3864.6666,0.0,0.0
872, 2012/07/23,4332.004,4314.774,4341.384,4293.454,4368.2,4429.0,4465.925,-56.541,-41.486,-30.11,False,False,True,False,True,False,False,True,False,0.0,3898.8036,0.0,0.0
873, 2012/07/20,4395.724,4355.214,4414.184,4345.914,4380.2,4448.25,4473.8,-50.001,-37.722,-24.558,False,False,True,False,True,False,False,True,False,0.0,3956.1516,0.0,0.0
874, 2012/07/19,4375.554,4408.764,4438.714,4363.794,4417.4,4469.5,4484.025,-45.044,-34.652,-20.783,False,False,True,False,True,False,False,True,False,0.0,3937.9986,0.0,0.0
875, 2012/07/18,4378.273,4379.144,4389.303,4298.593,4447.9,4475.05,4495.275,-43.514,-32.054,-22.92,False,False,True,False,True,False,False,True,False,0.0,3940.4457,0.0,0.0
876, 2012/07/17,4360.023,4383.213,4389.543,4335.403,4472.4,4490.85,4508.55,-37.913,-29.189,-17.446,False,False,True,False,True,False,False,True,False,0.0,3924.0207,0.0,0.0
877, 2012/07/16,4527.394,4374.684,4527.394,4374.503,4489.8,4509.7,4522.95,-30.626,-27.009,-7.235,False,True,True,False,True,False,True,False,False,0.0,4074.6546,0.0,0.0
878, 2012/07/13,4555.094,4541.204,4582.964,4522.824,4516.3,4527.25,4535.95,-20.012,-26.104,12.185,False,False,True,True,False,True,True,False,False,0.0,4099.5846,0.0,0.0
879, 2012/07/12,4488.694,4561.264,4573.244,4473.834,4521.6,4520.85,4540.75,-23.128,-27.627,8.999,False,False,True,False,True,False,False,True,False,0.0,4039.8246,0.0,0.0
880, 2012/07/11,4464.454,4501.304,4506.554,4442.594,4502.2,4507.05,4546.075,-28.811,-28.752,-0.118,False,False,True,False,True,False,False,True,False,0.0,4018.0086,0.0,0.0
881, 2012/07/10,4493.244,4470.704,4515.563,4462.424,4509.3,4503.85,4550.275,-29.541,-28.737,-1.606,False,False,True,False,True,False,True,False,False,0.0,4043.9196,0.0,0.0
882, 2012/07/09,4549.594,4506.734,4592.924,4504.534,4529.6,4502.85,4556.15,-26.926,-28.537,3.221,False,False,True,True,False,False,True,False,False,0.0,4094.6346,0.0,0.0
883, 2012/07/06,4478.664,4568.334,4568.744,4453.534,4538.2,4499.35,4556.275,-26.867,-28.939,4.145,False,False,True,True,False,True,False,True,False,0.0,4030.7976,0.0,0.0
884, 2012/07/05,4517.504,4463.644,4517.504,4444.494,4520.1,4498.55,4554.675,-32.672,-29.457,-6.429,False,True,True,True,False,False,False,True,False,0.0,4065.7536,0.0,0.0
885, 2012/07/04,4579.254,4537.254,4587.614,4525.634,4511.9,4515.5,4560.075,-28.947,-28.654,-0.586,False,True,True,True,False,False,False,True,False,0.0,4121.3286,0.0,0.0
886, 2012/07/03,4550.234,4571.784,4601.444,4542.794,4498.4,4526.25,4561.8,-31.266,-28.581,-5.371,False,True,True,True,False,False,False,True,False,0.0,4095.2106,0.0,0.0
887, 2012/07/02,4498.624,4550.044,4559.804,4479.184,4476.1,4536.2,4561.8,-37.288,-27.909,-18.757,False,False,True,False,True,False,False,True,False,0.0,4048.7616,0.0,0.0
888, 2012/06/29,4405.834,4477.784,4477.784,4393.364,4460.5,4544.65,4568.575,-42.217,-25.565,-33.305,False,False,True,False,True,False,False,True,False,0.0,3965.2506,0.0,0.0
889, 2012/06/28,4476.084,4423.034,4492.564,4423.034,4477.0,4560.65,4579.925,-40.537,-21.401,-38.271,False,False,True,False,True,False,False,True,False,0.0,4028.4756,0.0,0.0
890, 2012/06/27,4457.334,4469.274,4523.344,4452.944,4519.1,4585.1,4592.325,-32.229,-16.618,-31.222,False,False,True,False,True,False,False,True,False,0.0,4011.6006,0.0,0.0
891, 2012/06/26,4451.914,4460.514,4480.504,4416.414,4554.1,4596.7,4601.85,-25.863,-12.715,-26.297,False,False,True,False,True,False,False,True,False,0.0,4006.7226,0.0,0.0
892, 2012/06/25,4542.584,4472.294,4549.754,4469.994,4596.3,4609.45,4608.25,-16.471,-9.428,-14.087,False,False,True,False,True,False,True,False,False,0.0,4088.3256,0.0,0.0
893, 2012/06/21,4620.214,4559.584,4620.214,4536.104,4628.8,4613.2,4610.85,-5.443,-7.667,4.447,False,False,True,False,True,False,True,False,False,0.0,4158.1926,0.0,0.0
894, 2012/06/20,4652.334,4633.904,4665.114,4622.264,4644.3,4610.8,4612.375,-0.176,-8.223,16.094,False,False,True,True,False,False,True,False,False,0.0,4187.1006,0.0,0.0
895, 2012/06/19,4668.864,4644.264,4677.724,4635.274,4651.1,4604.65,4612.925,-1.017,-10.234,18.435,False,True,True,True,False,False,True,False,False,0.0,4201.9776,0.0,0.0
896, 2012/06/18,4644.995,4671.334,4692.365,4640.004,4639.3,4597.35,4613.675,-3.131,-12.539,18.815,False,False,True,True,False,False,True,False,False,0.0,4180.4955,0.0,0.0
897, 2012/06/15,4644.054,4634.754,4665.524,4574.934,4622.6,4587.4,4610.05,-8.541,-14.891,12.7,False,True,True,True,False,True,True,False,False,0.0,4179.6486,0.0,0.0
898, 2012/06/14,4662.074,4637.414,4687.694,4635.254,4597.6,4592.5,4607.25,-11.595,-16.478,9.766,False,True,True,True,False,False,True,False,False,0.0,4195.8666,0.0,0.0
899, 2012/06/13,4591.564,4667.644,4667.734,4587.134,4577.3,4599.2,4607.575,-15.597,-17.699,4.205,False,False,True,True,False,False,False,True,False,0.0,4132.4076,0.0,0.0
900, 2012/06/12,4570.184,4585.554,4609.194,4556.764,4558.2,4599.55,4603.7,-23.556,-18.225,-10.662,False,False,True,True,False,False,False,True,False,0.0,4113.1656,0.0,0.0
901, 2012/06/11,4511.664,4588.094,4590.574,4501.554,4555.4,4607.0,4607.775,-25.013,-16.892,-16.243,False,False,True,False,True,False,False,True,False,0.0,4060.4976,0.0,0.0
902, 2012/06/08,4564.864,4509.484,4568.494,4503.304,4552.2,4607.05,4611.475,-26.768,-14.861,-23.812,False,False,True,False,True,False,False,True,False,0.0,4108.3776,0.0,0.0
903, 2012/06/07,4608.904,4535.854,4619.274,4528.534,4587.4,4608.5,4620.5,-20.614,-11.885,-17.458,False,False,True,False,True,False,False,True,False,0.0,4148.0136,0.0,0.0
904, 2012/06/06,4578.314,4571.774,4591.974,4551.344,4621.1,4613.95,4630.175,-15.145,-9.703,-10.884,False,False,True,False,True,False,False,True,False,0.0,4120.4826,0.0,0.0
905, 2012/06/05,4575.494,4571.434,4597.074,4551.224,4640.9,4621.2,4637.325,-11.601,-8.342,-6.518,False,False,True,False,True,False,True,False,False,0.0,4117.9446,0.0,0.0
906, 2012/06/04,4624.334,4572.314,4664.204,4572.314,4658.6,4630.0,4648.45,-6.875,-7.527,1.305,False,True,True,True,False,False,True,False,False,0.0,4161.9006,0.0,0.0
907, 2012/06/01,4701.844,4685.304,4725.204,4667.974,4661.9,4632.7,4659.725,-0.833,-7.69,13.716,False,True,True,True,False,True,True,False,False,0.0,4231.6596,0.0,0.0
908, 2012/05/31,4645.054,4704.384,4716.264,4632.764,4629.6,4622.0,4662.15,-4.612,-9.405,9.586,False,True,True,True,False,False,False,True,False,0.0,4180.5486,0.0,0.0
909, 2012/05/30,4653.514,4671.334,4683.904,4645.854,4606.8,4615.95,4661.1,-11.312,-10.603,-1.416,False,False,True,True,False,False,False,True,False,0.0,4188.1626,0.0,0.0
910, 2012/05/29,4591.684,4659.934,4670.054,4584.164,4601.5,4607.85,4660.775,-16.333,-10.426,-11.815,False,False,True,False,True,False,False,True,False,0.0,4132.5156,0.0,0.0
911, 2012/05/28,4505.254,4588.624,4588.624,4456.674,4601.4,4608.55,4657.55,-21.345,-8.949,-24.791,False,False,True,False,True,False,False,True,False,0.0,4054.7286,0.0,0.0
912, 2012/05/25,4588.284,4523.624,4596.604,4507.704,4603.5,4615.9,4659.75,-20.17,-5.851,-28.639,False,False,True,False,True,False,False,True,False,0.0,4129.4556,0.0,0.0
913, 2012/05/24,4636.375,4590.734,4654.944,4572.734,4614.4,4632.5,4665.525,-11.759,-2.271,-18.976,False,False,True,True,False,False,False,True,False,0.0,4172.7375,0.0,0.0
914, 2012/05/23,4654.805,4644.535,4670.745,4610.535,4625.1,4646.4,4666.8,-7.685,0.101,-15.573,False,True,True,False,True,False,False,True,False,0.0,4189.3245,0.0,0.0
915, 2012/05/22,4618.635,4659.645,4659.645,4618.635,4614.2,4653.45,4666.425,-7.852,2.048,-19.799,False,False,True,False,True,False,False,True,False,0.0,4156.7715,0.0,0.0
916, 2012/05/21,4570.545,4599.025,4623.665,4545.005,4615.7,4666.9,4669.4,-9.488,4.523,-28.022,False,False,True,False,True,False,False,True,False,0.0,4113.4905,0.0,0.0
917, 2012/05/18,4617.665,4578.215,4637.665,4564.895,4628.3,4686.75,4674.075,-5.267,8.025,-26.585,False,False,True,False,True,False,False,True,False,0.0,4155.8985,0.0,0.0
918, 2012/05/17,4592.055,4644.165,4654.715,4586.865,4650.6,4702.3,4680.45,2.316,11.349,-18.065,False,False,True,False,True,False,False,True,False,0.0,4132.8495,0.0,0.0
919, 2012/05/16,4659.565,4590.115,4664.365,4589.905,4667.7,4706.25,4678.7,5.245,13.607,-16.724,False,False,True,False,True,False,False,True,False,0.0,4193.6085,0.0,0.0
920, 2012/05/15,4628.216,4666.996,4668.936,4606.796,4692.7,4713.7,4681.55,14.41,15.697,-2.574,False,False,True,False,True,False,True,False,False,0.0,4165.3944,0.0,0.0
921, 2012/05/14,4719.886,4661.676,4726.656,4656.576,4718.1,4706.55,4680.85,18.071,16.019,4.105,False,False,True,False,True,False,True,False,False,0.0,4247.8974,0.0,0.0
922, 2012/05/11,4717.986,4690.376,4738.736,4690.066,4745.2,4703.6,4679.8,23.023,15.506,15.034,False,False,True,True,False,False,True,False,False,0.0,4246.1874,0.0,0.0
923, 2012/05/10,4717.326,4729.196,4748.296,4706.136,4754.0,4698.55,4672.7,26.086,13.627,24.918,False,False,True,True,False,False,True,False,False,0.0,4245.5934,0.0,0.0
924, 2012/05/09,4760.196,4715.266,4760.196,4705.486,4744.8,4687.2,4663.25,25.664,10.512,30.303,False,True,True,True,False,False,True,False,False,0.0,4284.1764,0.0,0.0
925, 2012/05/08,4801.755,4793.726,4809.765,4750.445,4734.7,4679.4,4652.95,26.169,6.724,38.891,False,True,True,True,False,False,True,False,False,0.0,4321.5795,0.0,0.0
926, 2012/05/07,4717.805,4797.545,4797.545,4714.715,4695.0,4671.9,4641.65,18.446,1.863,33.166,False,True,True,True,False,True,True,False,False,0.0,4246.0245,0.0,0.0
927, 2012/05/04,4684.525,4734.065,4736.915,4680.425,4662.0,4661.4,4629.3,7.93,-2.283,20.427,False,True,True,True,False,False,True,False,False,0.0,4216.0725,0.0,0.0
928, 2012/05/03,4655.385,4683.615,4683.615,4646.995,4643.1,4658.6,4613.25,0.858,-4.837,11.389,False,False,True,True,False,False,True,False,False,0.0,4189.8465,0.0,0.0
929, 2012/05/02,4647.045,4664.175,4683.325,4608.575,4629.6,4651.15,4600.425,-3.045,-6.26,6.431,False,False,True,False,True,False,True,False,False,0.0,4182.3405,0.0,0.0
930, 2012/04/27,4621.795,4595.565,4624.555,4586.525,4624.1,4649.4,4591.9,-6.003,-7.064,2.122,False,False,True,False,True,False,True,False,False,0.0,4159.6155,0.0,0.0
931, 2012/04/26,4642.375,4632.655,4662.005,4614.865,4648.8,4655.15,4596.125,-2.705,-7.329,9.248,False,False,True,False,True,False,True,False,False,0.0,4178.1375,0.0,0.0
932, 2012/04/25,4598.515,4639.475,4643.555,4588.185,4660.8,4656.0,4599.9,-2.232,-8.485,12.506,False,False,True,True,False,False,True,False,False,0.0,4138.6635,0.0,0.0
933, 2012/04/24,4608.115,4615.865,4667.675,4508.215,4674.1,4646.85,4602.325,-2.292,-10.049,15.513,False,False,True,False,True,False,True,False,False,0.0,4147.3035,0.0,0.0
934, 2012/04/23,4716.215,4637.015,4716.215,4620.825,4672.7,4639.3,4609.275,0.069,-11.988,24.113,False,False,True,True,False,False,True,False,False,0.0,4244.5935,0.0,0.0
935, 2012/04/20,4689.646,4718.945,4724.085,4673.476,4674.7,4626.5,4616.2,0.927,-15.002,31.858,False,True,True,True,False,False,True,False,False,0.0,4220.6814,0.0,0.0
936, 2012/04/19,4703.726,4692.875,4725.226,4672.766,4661.5,4611.4,4619.6,-6.333,-18.984,25.303,False,False,True,True,False,False,True,False,False,0.0,4233.3534,0.0,0.0
937, 2012/04/18,4619.505,4705.815,4710.485,4614.325,4651.2,4597.2,4630.8,-12.852,-22.147,18.59,False,False,True,True,False,False,True,False,False,0.0,4157.5545,0.0,0.0
938, 2012/04/17,4644.875,4609.025,4665.735,4607.925,4619.6,4567.9,4640.275,-22.304,-24.471,4.334,False,True,True,True,False,False,True,False,False,0.0,4180.3875,0.0,0.0
939, 2012/04/16,4631.496,4646.706,4669.976,4614.585,4605.9,4549.7,4648.125,-24.188,-25.012,1.649,False,True,True,True,False,False,False,True,False,0.0,4168.3464,0.0,0.0
940, 2012/04/13,4651.826,4653.076,4683.496,4630.816,4578.3,4534.4,4654.975,-30.078,-25.219,-9.718,False,False,True,True,False,True,False,True,False,0.0,4186.6434,0.0,0.0
941, 2012/04/12,4548.036,4641.326,4642.056,4541.526,4561.3,4537.1,4670.925,-37.806,-24.004,-27.605,False,False,True,True,False,False,False,True,False,0.0,4093.2324,0.0,0.0
942, 2012/04/11,4490.906,4547.616,4574.736,4473.536,4543.2,4543.8,4685.1,-45.924,-20.553,-50.742,False,False,True,True,False,False,False,True,False,0.0,4041.8154,0.0,0.0
943, 2012/04/10,4490.646,4540.806,4540.806,4402.806,4516.2,4557.8,4702.85,-46.077,-14.211,-63.733,False,True,True,True,False,False,False,True,False,0.0,4041.5814,0.0,0.0
944, 2012/04/09,4556.396,4508.636,4562.855,4507.766,4493.5,4579.25,4716.125,-44.908,-6.244,-77.329,False,True,True,False,True,False,False,True,False,0.0,4100.7564,0.0,0.0
945, 2012/04/06,4547.275,4567.996,4589.755,4526.105,4490.5,4605.9,4728.075,-39.487,3.422,-85.819,False,False,True,False,True,False,False,True,False,0.0,4092.5475,0.0,0.0
946, 2012/04/05,4412.565,4550.545,4558.746,4397.945,4512.9,4627.8,4736.875,-38.038,14.15,-104.375,False,False,True,False,True,False,False,True,False,0.0,3971.3085,0.0,0.0
947, 2012/03/30,4424.746,4413.166,4452.446,4375.146,4544.4,4664.4,4748.425,-33.858,27.196,-122.11,False,False,True,False,True,False,False,True,False,0.0,3982.2714,0.0,0.0
948, 2012/03/29,4473.066,4426.886,4479.166,4381.476,4599.4,4712.65,4767.525,-14.043,42.46,-113.006,False,False,True,False,True,False,False,True,False,0.0,4025.7594,0.0,0.0
949, 2012/03/28,4663.956,4494.026,4666.256,4482.966,4665.0,4746.55,4781.625,10.056,56.586,-93.061,True,False,True,False,True,False,False,True,False,0.0,4197.5604,0.0,0.0
950, 2012/03/27,4723.066,4680.316,4753.166,4677.096,4721.3,4775.55,4791.475,33.832,68.219,-68.774,True,False,True,False,True,False,False,True,False,0.0,4250.7594,0.0,0.0
951, 2012/03/26,4680.406,4707.576,4722.086,4671.496,4742.7,4804.75,4794.95,44.719,76.815,-64.193,True,False,True,False,True,False,False,True,False,0.0,4212.3654,0.0,0.0
952, 2012/03/23,4741.456,4688.376,4754.986,4672.816,4784.4,4826.4,4799.075,55.189,84.839,-59.301,True,False,True,False,True,False,False,True,False,0.0,4267.3104,0.0,0.0
953, 2012/03/22,4770.116,4754.696,4790.186,4732.286,4825.9,4847.9,4803.325,69.705,92.252,-45.094,True,False,True,False,True,False,False,True,False,0.0,4293.1044,0.0,0.0
954, 2012/03/21,4803.856,4775.756,4827.477,4712.876,4828.1,4853.0,4801.9,80.466,97.889,-34.846,True,False,True,False,True,False,False,True,False,0.0,4323.4704,0.0,0.0
955, 2012/03/20,4898.367,4786.896,4898.367,4784.887,4829.8,4850.25,4797.825,90.886,102.245,-22.717,True,False,True,False,True,False,False,True,False,0.0,4408.5303,0.0,0.0
956, 2012/03/19,4887.087,4916.467,4917.557,4861.147,4866.8,4845.95,4787.65,101.73,105.084,-6.708,True,False,True,False,True,False,False,True,False,0.0,4398.3783,0.0,0.0
957, 2012/03/16,4773.397,4895.377,4895.377,4768.727,4868.4,4832.45,4768.225,100.898,105.923,-10.048,True,False,True,False,True,False,False,True,False,0.0,4296.0573,0.0,0.0
958, 2012/03/15,4776.467,4766.247,4814.617,4685.397,4869.9,4822.4,4749.325,100.517,107.179,-13.323,True,False,True,True,False,False,True,False,False,0.0,4298.8203,0.0,0.0
959, 2012/03/14,4989.677,4783.787,5021.787,4757.357,4877.9,4816.7,4738.025,111.716,108.844,5.744,True,True,True,True,False,False,True,False,False,0.0,4490.7093,0.0,0.0
960, 2012/03/13,4922.368,4972.147,4972.147,4917.288,4870.7,4807.4,4727.2,122.599,108.126,28.945,False,True,True,True,False,False,True,False,False,0.0,4430.1312,0.0,0.0
961, 2012/03/12,4903.018,4924.448,4924.448,4880.768,4825.1,4785.15,4704.275,115.528,104.508,22.04,False,True,True,True,False,False,True,False,False,0.0,4412.7162,0.0,0.0
962, 2012/03/09,4817.908,4902.868,4902.868,4817.908,4796.5,4771.75,4683.75,109.679,101.753,15.851,False,False,True,True,False,False,True,False,False,0.0,4336.1172,0.0,0.0
963, 2012/03/08,4763.288,4806.258,4819.718,4758.958,4774.9,4758.75,4661.6,102.815,99.772,6.088,False,False,True,True,False,True,True,False,False,0.0,4286.9592,0.0,0.0
964, 2012/03/07,4694.067,4747.958,4802.117,4684.847,4755.5,4750.8,4643.65,102.396,99.011,6.772,False,False,True,False,True,False,True,False,False,0.0,4224.6603,0.0,0.0
965, 2012/03/06,4768.527,4743.688,4775.417,4697.688,4744.1,4745.4,4627.1,106.308,98.164,16.287,False,True,True,False,True,False,True,False,False,0.0,4291.6743,0.0,0.0
966, 2012/03/05,4808.927,4781.817,4821.777,4779.437,4745.2,4729.35,4604.55,110.188,96.128,28.12,False,False,True,True,False,False,True,False,False,0.0,4328.0343,0.0,0.0
967, 2012/03/02,4716.357,4794.897,4794.897,4716.357,4747.0,4704.0,4583.925,109.657,92.613,34.087,False,False,True,False,True,False,True,False,False,0.0,4244.7213,0.0,0.0
968, 2012/03/01,4670.647,4709.188,4738.438,4667.067,4742.6,4676.25,4560.7,106.051,88.352,35.398,False,False,True,False,True,False,True,False,False,0.0,4203.5823,0.0,0.0
969, 2012/02/29,4738.337,4690.788,4753.097,4688.067,4746.1,4659.35,4537.85,108.634,83.928,49.413,False,False,True,True,False,False,True,False,False,0.0,4264.5033,0.0,0.0
970, 2012/02/28,4770.857,4749.397,4789.447,4700.237,4746.7,4647.0,4512.05,112.223,77.751,68.944,False,True,True,True,False,False,True,False,False,0.0,4293.7713,0.0,0.0
971, 2012/02/27,4786.877,4790.467,4857.087,4783.647,4713.5,4623.4,4484.0,109.205,69.133,80.143,False,True,True,True,False,False,True,False,False,0.0,4308.1893,0.0,0.0
972, 2012/02/24,4722.188,4772.897,4773.678,4703.688,4661.0,4595.75,4453.675,99.582,59.115,80.934,False,True,True,True,False,False,True,False,False,0.0,4249.9692,0.0,0.0
973, 2012/02/23,4694.478,4726.797,4737.607,4678.897,4609.9,4564.45,4425.55,87.641,48.998,77.285,False,True,True,True,False,False,True,False,False,0.0,4225.0302,0.0,0.0
974, 2012/02/22,4591.688,4694.007,4694.007,4589.058,4572.6,4536.5,4395.475,75.818,39.338,72.96,False,False,True,True,False,False,True,False,False,0.0,4132.5192,0.0,0.0
975, 2012/02/21,4529.837,4583.167,4584.377,4483.297,4547.3,4508.8,4363.875,62.963,30.218,65.492,False,False,True,True,False,False,True,False,False,0.0,4076.8533,0.0,0.0
976, 2012/02/20,4575.867,4528.257,4591.247,4526.677,4533.3,4479.75,4344.1,56.926,22.031,69.79,False,False,True,True,False,False,True,False,False,0.0,4118.2803,0.0,0.0
977, 2012/02/17,4552.847,4517.567,4579.097,4482.947,4530.5,4463.85,4317.025,53.983,13.307,81.352,False,False,True,True,False,False,True,False,False,0.0,4097.5623,0.0,0.0
978, 2012/02/16,4560.767,4539.917,4594.097,4507.267,4519.0,4445.15,4298.475,50.53,3.138,94.784,False,False,True,True,False,False,True,False,False,0.0,4104.6903,0.0,0.0
979, 2012/02/15,4508.447,4567.377,4576.767,4491.857,4500.4,4416.35,4286.475,43.112,-8.71,103.644,False,True,True,True,False,False,True,False,False,0.0,4057.6023,0.0,0.0
